iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.5635989755392075,0.44981974363327026,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
1,1.2149680306514103,0.5351563692092896,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
2,1.1257003123561542,0.5650040507316589,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
3,1.0465984245141347,0.5873398184776306,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
4,0.9518332183361053,0.6056692004203796,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
5,0.9108671471476555,0.6120794415473938,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
6,0.8387968341509501,0.6243990063667297,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
7,0.796223372220993,0.6308093667030334,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
8,0.7446427370111147,0.6369191408157349,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
9,0.7025602335731188,0.6383213400840759,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
10,0.6485351423422495,0.6465344429016113,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
11,0.6147384072343508,0.6518429517745972,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
12,0.5725380604465803,0.6545473337173462,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
13,0.5418446759382883,0.6597556471824646,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
14,0.5107671494285265,0.662860631942749,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
15,0.4783419830103715,0.6649640202522278,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
16,0.4520783598224322,0.6662659645080566,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
17,0.422102477401495,0.6684696078300476,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
18,0.3994418953855832,0.6699719429016113,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
19,0.3768745536605517,0.6710736751556396,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
20,0.3551732326547305,0.6747796535491943,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
21,0.3306349764267604,0.6768829822540283,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
22,0.31159549082318944,0.6778846979141235,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
23,0.2928316692511241,0.6776843070983887,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
24,0.27601805701851845,0.6810898184776306,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
25,0.25831691920757294,0.6820914149284363,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
26,0.2415228821337223,0.6819912791252136,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
27,0.22498189533750215,0.681490421295166,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
28,0.21110918372869492,0.6829928159713745,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
29,0.19817161560058594,0.6832932829856873,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
