iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.7391721109549205,0.30395835638046265,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
1,1.1721963287175943,0.39508336782455444,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
2,0.9043381159038594,0.4174167513847351,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
3,0.7403999444795772,0.4282083511352539,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
4,0.6476473952546561,0.43641671538352966,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
5,0.49372774667184177,0.4467083215713501,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
6,0.4146381860773545,0.4477916955947876,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
7,0.36297770600746543,0.4490833878517151,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
8,0.29711731170633965,0.45341676473617554,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
9,0.24045449826129092,0.455583393573761,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
10,0.21727125380615084,0.4545833468437195,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
11,0.22122907052835217,0.4526667296886444,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
12,0.16440038258345643,0.4567083716392517,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
13,0.12279537847643951,0.45879167318344116,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
14,0.13045615321364798,0.4542500376701355,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
15,0.09284453666865981,0.4596250057220459,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
16,0.077277604417759,0.4609583616256714,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
17,0.06343291248534418,0.4605833888053894,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
18,0.06618610789155355,0.45887503027915955,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
19,0.058363505306867104,0.4595000147819519,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
20,0.04282019996511129,0.4621666669845581,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
21,0.0392720865602314,0.46158337593078613,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
22,0.03491734389050786,0.4612500071525574,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
23,0.029079274195585942,0.4618334174156189,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
24,0.025511698695481755,0.46166670322418213,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
25,0.02694823110747772,0.46179163455963135,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
26,0.02135745238653423,0.46104174852371216,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
27,0.021047268773448497,0.46137499809265137,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
28,0.017404391018014092,0.4635833501815796,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
29,0.015646271199026767,0.46291670203208923,24,8,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,,30,10
