iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.8260766714811325,0.29975003004074097,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.384692408144474,0.4207083582878113,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,1.1184125244617462,0.4660833477973938,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.9058176229397455,0.4982084035873413,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.7669629603624344,0.5137500166893005,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.6663007202247778,0.5249583721160889,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.576829094439745,0.5292917490005493,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.4866522445032994,0.5385000705718994,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.43546527810394764,0.5380417108535767,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.36355852025250596,0.5425833463668823,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.3144529315953453,0.549041748046875,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.2724946876987815,0.549791693687439,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.23479208520924053,0.5514584183692932,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.19978006898115078,0.5540417432785034,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.1805807901546359,0.5551251769065857,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.15627551808332404,0.5570416450500488,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.13210172431233028,0.5568750500679016,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.11096931109204888,0.5586667060852051,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.09879109496250749,0.5578333139419556,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.0847104409088691,0.5588750243186951,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.07339304852454613,0.5609166622161865,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.06329504578995208,0.5604166984558105,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.05672353618623068,0.5610417127609253,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.04992352542467415,0.5606250762939453,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.04438890458550304,0.5608751177787781,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.040084652234024055,0.5596667528152466,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.034968177399908505,0.5597916841506958,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.03476172518761208,0.5577917098999023,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.03060689294943586,0.5602083802223206,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.026106024452019483,0.5615000128746033,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,,30,10
