iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6095003684361775,0.44431087374687195,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
1,1.2106979936361313,0.5365585684776306,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
2,1.1037673726677895,0.5673077702522278,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
3,1.0187764565149944,0.5860376954078674,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
4,0.932940237224102,0.6041666269302368,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
5,0.8721811523040136,0.6153846383094788,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
6,0.8155097762743632,0.6204928159713745,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
7,0.7567645932237307,0.6308093070983887,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
8,0.7152967477838198,0.6389223337173462,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
9,0.664006436864535,0.64453125,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
10,0.6279920687278112,0.6487380266189575,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
11,0.5850673119227091,0.6510417461395264,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
12,0.5514124346276125,0.6544471979141235,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
13,0.5174218391378721,0.6574519872665405,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
14,0.4878370016813278,0.6572517156600952,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
15,0.45514943823218346,0.6614583730697632,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
16,0.4271934727827708,0.6651642322540283,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
17,0.40476997817556065,0.665865421295166,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
18,0.38274021570881206,0.6677684187889099,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
19,0.35986821229259175,0.6705729365348816,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
20,0.33869487543900806,0.6695713400840759,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
21,0.3157193437218666,0.6745793223381042,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
22,0.29822538668910664,0.6753807067871094,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
23,0.27909304574131966,0.6769832372665405,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
24,0.2610885066290696,0.6785857677459717,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
25,0.24559991185863814,0.6793870329856873,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
26,0.23003235769768557,0.6797876358032227,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
27,0.2145763635635376,0.6799880266189575,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
28,0.20186606359978518,0.6827925443649292,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
29,0.1880287571499745,0.6830930113792419,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,1,,30,10
