iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6877479155858357,0.3978365361690521,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
1,1.2106090585390727,0.5310497283935547,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
2,1.1066201627254486,0.5628006458282471,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
3,1.0216895366708438,0.5857372283935547,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
4,0.9500054170687994,0.6033654808998108,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
5,0.8851301992932955,0.6145833730697632,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
6,0.8290674909949303,0.6262019872665405,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
7,0.7689071372151375,0.6328125,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
8,0.7261797860264778,0.6404247879981995,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
9,0.6811119144161543,0.6470353007316589,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
10,0.6470472564299902,0.6496394872665405,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
11,0.6011456921696663,0.652944803237915,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
12,0.5628811319669088,0.6595553159713745,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
13,0.5371942284206549,0.662860631942749,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
14,0.5018062541882197,0.6653646230697632,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
15,0.47127078225215274,0.669771671295166,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
16,0.44174045448501903,0.671875,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
17,0.41569673269987106,0.6726763248443604,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
18,0.3903057823578517,0.6753807067871094,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
19,0.3670649478832881,0.6772837042808533,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
20,0.34605258454879123,0.6768831014633179,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
21,0.32504522676269215,0.6808894872665405,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
22,0.30614298085371655,0.6813902854919434,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
23,0.2895291304836671,0.6811899542808533,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
24,0.2691208024819692,0.6837940216064453,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
25,0.2527164500206709,0.6836938858032227,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
26,0.2368528749793768,0.6831931471824646,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
27,0.22086411528289318,0.684895932674408,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
28,0.2078362014144659,0.6858975291252136,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
29,0.19442935660481453,0.6845953464508057,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,1,,30,10
