iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.722586989402771,0.34200000762939453,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.2884061485528946,0.408916711807251,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,1.047334338227908,0.4415416717529297,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.8885645295182864,0.4556666612625122,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.7768635513881842,0.46383339166641235,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.6157699742664894,0.4776667058467865,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.5439422310640415,0.4807083308696747,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.45823891802380484,0.48358339071273804,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.3931969857464234,0.4895416498184204,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.36786210800831515,0.4908333718776703,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.3090604751681288,0.4944583773612976,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.2591112587445726,0.49754172563552856,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.22866417382222912,0.4986667037010193,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.19220401222507158,0.4987916350364685,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.18251692363992333,0.5003333687782288,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.15575653174892068,0.502083420753479,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.13534926328187188,0.5004583597183228,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.12066150685617079,0.5019583702087402,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.1077948355814442,0.5008334517478943,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.09000308107351884,0.502875030040741,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.08048582874471322,0.5038751363754272,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.07084104323682065,0.5043333172798157,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.06194960525802647,0.503166675567627,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.05764964496484026,0.502916693687439,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.05008175874051327,0.5045833587646484,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.0445414713176433,0.5039168000221252,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.04034239954974813,0.5043333768844604,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.03756084576404343,0.5044583678245544,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.03484138576701904,0.504625141620636,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.030416007182793692,0.5056250095367432,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,,30,10
