iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.630724308391412,0.30775004625320435,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
1,0.9437421589779357,0.39366671442985535,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
2,0.6833419913503652,0.41079163551330566,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
3,0.5562128558910141,0.41916677355766296,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
4,0.44245508003708284,0.42779168486595154,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
5,0.329215388832381,0.437041699886322,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
6,0.2649518152563057,0.44075000286102295,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
7,0.22811349585632948,0.43804168701171875,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
8,0.1721149635995971,0.4428333640098572,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
9,0.14295760361225499,0.44679173827171326,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
10,0.1098519218697523,0.4477916955947876,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
11,0.09565866295451997,0.44695836305618286,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
12,0.07923981725616613,0.4482499957084656,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
13,0.07056595844430073,0.44950002431869507,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
14,0.053408769199450035,0.45058339834213257,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
15,0.05956453273878045,0.4486250579357147,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
16,0.04119341119318657,0.45066672563552856,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
17,0.03182990153679081,0.45112502574920654,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
18,0.02762946237877865,0.45104166865348816,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
19,0.023808278570262093,0.45108336210250854,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
20,0.021679999930105016,0.45216667652130127,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
21,0.01829328430054981,0.45204171538352966,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
22,0.016285452019171014,0.4536667764186859,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
23,0.018382903087816278,0.4514583349227905,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
24,0.012926097527573196,0.452875018119812,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
25,0.01137609287009885,0.452791690826416,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
26,0.010254207326700756,0.453291654586792,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
27,0.009277570501581067,0.45325005054473877,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
28,0.00850597710693061,0.4525417685508728,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
29,0.0077491586477359915,0.4530833661556244,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,8,,30,10
