iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6554655333360035,0.42578125,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
1,1.2272985478242238,0.5362580418586731,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
2,1.1219375108679135,0.5653045773506165,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
3,1.0250611503918965,0.5911458730697632,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
4,0.9551036556561788,0.6066707372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
5,0.8887222011884054,0.618990421295166,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
6,0.8275834073623022,0.6302083134651184,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
7,0.7824549227952957,0.6359175443649292,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
8,0.7248168314496676,0.6434295177459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
9,0.6862443263332049,0.6467347741127014,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
10,0.6413274506727854,0.6533453464508057,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
11,0.606905976931254,0.6553486585617065,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
12,0.5689348690211773,0.6585537195205688,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
13,0.5353257892032465,0.6618590354919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
14,0.5051700882613659,0.6649639010429382,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
15,0.47818774978319806,0.6636618971824646,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
16,0.44977442796031636,0.6672677397727966,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
17,0.4253339817126592,0.6691707372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
18,0.3978452955683072,0.6706730723381042,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
19,0.3765936829149723,0.672776460647583,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
20,0.35566670820116997,0.6723758578300476,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
21,0.33289162442088127,0.6750801801681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
22,0.3130507990717888,0.6749800443649292,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
23,0.2934147672106822,0.6770833730697632,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
24,0.2765496044109265,0.6764823794364929,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
25,0.2583914604038,0.6791867613792419,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
26,0.24350599075357118,0.678485631942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
27,0.2281273454427719,0.6801883578300476,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
28,0.2151199597865343,0.6808894872665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
29,0.20133606096108755,0.6819912195205688,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,1,,30,10
