iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6978965351978939,0.35345834493637085,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.1475285614530246,0.44975003600120544,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,0.9836638681590557,0.4659584164619446,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.7737737173835436,0.4908749759197235,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.6513554062694311,0.5004584193229675,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.5504118048896393,0.5090417265892029,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.4599448301208516,0.5156667232513428,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.4093307581109305,0.5163750648498535,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.3388620615005493,0.5232917666435242,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.3001061401640375,0.5259166955947876,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.2563458550721407,0.5262084007263184,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.2215265710838139,0.5309167504310608,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.19106321122186878,0.5315417051315308,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.1688356150019293,0.531125009059906,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.14544577836447084,0.533833384513855,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.12442929714840527,0.5348333716392517,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.11040230863727629,0.5345000624656677,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.09502818061931369,0.5352500081062317,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.08221550763119012,0.5346250534057617,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.07083880690818962,0.536166787147522,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.06471117599479233,0.5361666679382324,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.05763303495283859,0.5355833768844604,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.04857441223187683,0.5372916460037231,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.0429243975765227,0.5382916927337646,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.038225766955292784,0.5377084612846375,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.034243770448180534,0.5379583835601807,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.030256938460903864,0.5376250743865967,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.02691748087333205,0.5382500886917114,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.0245739105012035,0.5381667613983154,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.02169417288193169,0.5379167199134827,24,4,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,4,,30,10
