iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6761493037144344,0.3622499704360962,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.1277414504438639,0.4695417284965515,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,0.8796009706954161,0.5106250643730164,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.6835209683825573,0.53125,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.534486393754681,0.5459166765213013,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.4478929204245408,0.549500048160553,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.36007349255184334,0.5566250085830688,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.2928676602120201,0.5607084035873413,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.24219428918634853,0.561916708946228,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.18908233242109418,0.5661667585372925,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.1587065408627192,0.5633751153945923,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.13774124315629402,0.5682917237281799,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.10895166864308219,0.567916750907898,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.0861859032496189,0.5717500448226929,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.07154963898938149,0.5715834498405457,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.06343038190001,0.5709583163261414,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.04880142246838659,0.5720833539962769,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.05183547995208452,0.5688334107398987,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.03630661035034185,0.5727083683013916,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.030389642420535285,0.5735416412353516,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.027884740634666134,0.5729583501815796,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.02295396239302742,0.5733749866485596,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.020582481918002788,0.5725417137145996,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.018077474165086944,0.5727501511573792,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.015821531919452052,0.5740000605583191,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.014054723142180592,0.5739166736602783,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.013402514140276859,0.5735833644866943,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.011373011899801591,0.5734167098999023,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.010561580371965343,0.5732500553131104,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.009464865259360522,0.5740416646003723,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,4,,30,10
