iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.3529572486877441,0.30500003695487976,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
1,0.7864133423039069,0.37170833349227905,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
2,0.5594250204740092,0.3917917013168335,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
3,0.4870789915439673,0.39079171419143677,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
4,0.3570058797777165,0.40525004267692566,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
5,0.31828443241344456,0.4022500216960907,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
6,0.23430975817609578,0.4079166650772095,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
7,0.17530259192183925,0.41333335638046265,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
8,0.13971225084969774,0.4141250252723694,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
9,0.13575549947078494,0.4125834107398987,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
10,0.09920982034236658,0.41558343172073364,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
11,0.07434884224979517,0.4175834357738495,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
12,0.059776822711379886,0.41741666197776794,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
13,0.05380501060183936,0.4182499647140503,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
14,0.03992751808982575,0.4199584126472473,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
15,0.03335998044834317,0.4204583764076233,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
16,0.040086031314179614,0.4175834059715271,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
17,0.026559719267728116,0.41875001788139343,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
18,0.020456801454808254,0.4191667437553406,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
19,0.020594381485958973,0.4200417399406433,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
20,0.015630107976903673,0.4194583594799042,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
21,0.013283265382294,0.41904163360595703,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
22,0.011399130381808694,0.4188334345817566,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
23,0.01021490854448833,0.4192499816417694,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
24,0.008983359908597777,0.41833335161209106,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
25,0.008203818683493106,0.4187917411327362,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
26,0.007279615053751816,0.41954168677330017,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
27,0.006572767000761814,0.4192500114440918,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
28,0.006515055081157091,0.41991671919822693,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
29,0.005661941960473389,0.4192916750907898,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,,30,10
