iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.7885399063428242,0.29633334279060364,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.2455003807942073,0.41183334589004517,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,1.0571648230155308,0.42754167318344116,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.8432758475343386,0.4590417742729187,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.7266556788235903,0.4722917675971985,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.6562891948657731,0.48087507486343384,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.5419510540862879,0.4877084195613861,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.4650407279841602,0.49387502670288086,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.40472549269907176,0.4981667399406433,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.33959087372447055,0.5017083883285522,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.29773348682404804,0.5038333535194397,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.2660014204060038,0.5041667222976685,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.2254141725716181,0.5078333616256714,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.19608844894294938,0.5082499980926514,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.1669442728937914,0.5085000395774841,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.15474658897922686,0.5085000395774841,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.12419905423303135,0.5102500319480896,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.10801737608077626,0.5101667046546936,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.09011938551945302,0.5107083916664124,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.07998502912232652,0.5119166970252991,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.06797905562173885,0.5120000243186951,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.062042295486511044,0.5132083892822266,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.05156792909838259,0.5129583477973938,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.0449477097960577,0.5132500529289246,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.04049283034206989,0.5130000114440918,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.03711506610852666,0.5143750309944153,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.032526844428502955,0.5140000581741333,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.030345485827031855,0.5140833854675293,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.02594474308231535,0.5136666893959045,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.023283156765198026,0.515166699886322,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,4,,30,10
