iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.5705747678875923,0.34250006079673767,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
1,0.9912757463753223,0.4058750569820404,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
2,0.7581134918727912,0.43050000071525574,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
3,0.6118581228074618,0.4296250343322754,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
4,0.4758884693825773,0.44275006651878357,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
5,0.4148236694939745,0.4425000548362732,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
6,0.32662009028717875,0.4494166970252991,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
7,0.27142723981523886,0.44712504744529724,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
8,0.21391694603759484,0.45716673135757446,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
9,0.18190663234175494,0.45787495374679565,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
10,0.1601845783928487,0.45649999380111694,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
11,0.12756402393279132,0.4566667675971985,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
12,0.10192439967552976,0.4584999978542328,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
13,0.08419275772030232,0.45775002241134644,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
14,0.08000573424214963,0.455875039100647,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
15,0.06046928320574807,0.4597500264644623,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
16,0.0494657183541373,0.460541695356369,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
17,0.05853334629743282,0.45920833945274353,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
18,0.04699747414512482,0.4571666717529297,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
19,0.031936954522583015,0.46004170179367065,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
20,0.026985247544265196,0.46029168367385864,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
21,0.023616312180820387,0.46141666173934937,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
22,0.021014005679414065,0.46154165267944336,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
23,0.02139323144607867,0.46058332920074463,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
24,0.016255863155189825,0.4619166851043701,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
25,0.01500791259726005,0.46287500858306885,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
26,0.012921448324050289,0.4625416696071625,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
27,0.011887847864272771,0.4621666669845581,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
28,0.01073610249053066,0.4617916941642761,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
29,0.009788448366938004,0.46133333444595337,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
