iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6809681057929993,0.35199999809265137,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.1631729553143184,0.45941662788391113,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,0.8958791258434454,0.49670833349227905,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.7749838717281818,0.5068333745002747,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.5872508765508732,0.53083336353302,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.49381343244264525,0.536083459854126,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.4100444285819928,0.5429583787918091,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.3289321584937473,0.5508334636688232,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.2923130906031777,0.549500048160553,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.24704214511439204,0.5524166822433472,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.19749081099871546,0.5578333735466003,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.166118338277253,0.5595833659172058,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.14445935158679882,0.5620000958442688,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.12052380423604821,0.5621250867843628,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.10540507726060848,0.5623334050178528,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.08723308567035322,0.5647083520889282,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.07534434250555933,0.565458357334137,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.06495962800302853,0.5665416717529297,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.07298002810178635,0.5566250681877136,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.04795301741493555,0.5690416693687439,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.04322998720454052,0.5684999823570251,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.036767838251156114,0.5677499771118164,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.031735466686465465,0.5695000886917114,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.03159426900674589,0.5690416693687439,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.024852168542565778,0.5705000162124634,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.021803389444054726,0.5692500472068787,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.01986926586929864,0.5697500109672546,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.017401915184260968,0.5700000524520874,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.01567041360734341,0.5697084069252014,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.014146287581146074,0.5700833201408386,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
