iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.1063509583473206,0.22385820746421814,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.5854029754797618,0.36518430709838867,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.4112560153007507,0.3943309485912323,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.3370063801606495,0.39503204822540283,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.225181187192599,0.41786861419677734,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.1987468029061954,0.40655046701431274,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.089440720776717,0.42868590354919434,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.048049618800481,0.42638224363327026,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.9566086928049723,0.43980368971824646,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.9200395743052164,0.4419071078300476,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.8676715890566508,0.4505208432674408,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.8291857813795408,0.44651442766189575,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.7675723917782307,0.4569311738014221,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.7106576710939407,0.4625400900840759,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.6963473483920097,0.4540264308452606,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.6400780913730463,0.46294069290161133,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.5854542876283327,0.4679487645626068,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.5697891799112161,0.4672476649284363,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.5326537117362022,0.4704527258872986,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.5058628718058268,0.46804890036582947,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.4714878263572852,0.4751602113246918,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.45569351812203723,0.467548131942749,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.407698567956686,0.47826525568962097,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.392358619098862,0.4743589758872986,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.3657181318849325,0.4754607379436493,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.3524158739795287,0.4778645932674408,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.33465491483608883,0.483072966337204,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.2996491529047489,0.4859776198863983,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.2882837827006976,0.483072966337204,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.26775033337374526,0.48407456278800964,24,1,50,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
