iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.1164669493834176,0.23562505841255188,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.777534931898117,0.31933334469795227,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.687552923957507,0.3327917158603668,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5615130563577015,0.3541666269302368,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4902152866125107,0.3645000159740448,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.391904686888059,0.3761250674724579,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3267322828372319,0.3801666498184204,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2914183586835861,0.3863334059715271,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.192128874361515,0.39645832777023315,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.141808996597926,0.3993750214576721,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0840143611033757,0.4032917022705078,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0121517553925514,0.41445836424827576,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9987781619032224,0.4101250171661377,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9446481193105379,0.4141666889190674,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9169625292221705,0.4161250591278076,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.848133884370327,0.4167083501815796,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.819165381292502,0.4200000762939453,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.7603345910708109,0.4291250705718994,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7090148081382116,0.431625097990036,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.6972208544611931,0.4285833537578583,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6674859151244164,0.4319167137145996,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6253054278592268,0.4312916696071625,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5819638930261135,0.431875079870224,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6001858897507191,0.42745840549468994,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5276214083035787,0.437458336353302,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5074918456375599,0.4381250739097595,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5022773755093416,0.43287500739097595,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.48727618778745335,0.4345834255218506,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.41992011045416194,0.44170841574668884,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4330998236934344,0.43404167890548706,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
