iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9477479060490925,0.283958375453949,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.701080287496249,0.3538333773612976,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6759904623031616,0.36258336901664734,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.528308282295863,0.4024166762828827,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4097890456517537,0.4253750443458557,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3384610414505005,0.4388333559036255,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.2804839760065079,0.44604170322418213,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.1942946215470631,0.4622500538825989,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.1697784662246704,0.46241673827171326,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.0762464726964633,0.4768333435058594,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.9851213072737058,0.4903333783149719,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.9488794629772505,0.4941250681877136,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9048563465476036,0.49479174613952637,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.8718212296565374,0.49783337116241455,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.83636374771595,0.5006251335144043,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.7918153380354246,0.5031667947769165,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.7441077803572019,0.5088750123977661,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.7116097013155619,0.5100833773612976,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.688800630470117,0.5110417008399963,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.6610583811998367,0.5111667513847351,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6209488908449808,0.514833390712738,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.5957789371411005,0.5158333778381348,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.565823403497537,0.518208384513855,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.5555611811578274,0.515333354473114,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5191634632647038,0.5198750495910645,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.496108112235864,0.5200833678245544,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.469834150125583,0.5207083225250244,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.45841602856914204,0.5204583406448364,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.4273909305532773,0.5231251120567322,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.40984512617190677,0.5237500667572021,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
