iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.10360253850619,0.2396250069141388,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.8615078330039978,0.29762500524520874,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7540280272563298,0.32216671109199524,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.716322422027588,0.32249999046325684,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.6108415126800537,0.3427083194255829,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4922405531009038,0.3575833737850189,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.4142663429180782,0.36612504720687866,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.333272933959961,0.37545835971832275,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.3238297700881958,0.3680416941642761,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2660031616687775,0.37045836448669434,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1869301597277324,0.37950003147125244,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.1204761192202568,0.3801667094230652,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.067760559419791,0.3820834159851074,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0269415626923244,0.3837500214576721,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9801749388376871,0.38562506437301636,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9470546444257101,0.3842083811759949,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8946001579364141,0.3890417218208313,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8771966472268105,0.38575002551078796,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8216319705049197,0.3868750035762787,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7805270701646805,0.3906250596046448,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7441871638099352,0.3904584050178528,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7346078753471375,0.38733339309692383,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6748737171292305,0.3939584195613861,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6313845925033092,0.3945416808128357,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6096884422004223,0.39216670393943787,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5776754928131899,0.3959999978542328,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5812308304011822,0.38687509298324585,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5313243481020132,0.393125057220459,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5482937606672446,0.38762497901916504,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.48066215465466183,0.39274999499320984,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10
