iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,72.39127,85.9042739868164,8.644318580627441,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
1,54.248276,73.61934661865234,7.415947437286377,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
2,41.412388,64.03379821777344,6.455689430236816,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
3,32.106987,56.43463134765625,5.6938862800598145,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
4,25.279634,50.00587844848633,5.048018455505371,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
5,20.189754,44.77140426635742,4.522748947143555,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
6,16.316954,40.328731536865234,4.075345039367676,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
7,13.357017,36.56325912475586,3.6950435638427734,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
8,11.060541,33.296878814697266,3.3654732704162598,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
9,9.2435465,30.447650909423828,3.077491521835327,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
10,7.803795,27.907602310180664,2.8194332122802734,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
11,6.6343055,25.71920394897461,2.597487688064575,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
12,5.6892333,23.739412307739258,2.396139144897461,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
13,4.916971,21.952857971191406,2.2143666744232178,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
14,4.2737417,20.386308670043945,2.0540082454681396,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
15,3.73921,18.979806900024414,1.9095021486282349,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
16,3.2859323,17.68223762512207,1.7757092714309692,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
17,2.8994305,16.441789627075195,1.6484071016311646,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
18,2.5735633,15.352568626403809,1.5363047122955322,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
19,2.296368,14.366546630859375,1.4345221519470215,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
20,2.0558686,13.479044914245605,1.3426265716552734,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
21,1.8495106,12.65999984741211,1.257920503616333,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
22,1.6666428,11.88014030456543,1.1775227785110474,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
23,1.5104284,11.16877269744873,1.103487253189087,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
24,1.3726064,10.517166137695312,1.0359703302383423,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
25,1.2520294,9.911142349243164,0.972949743270874,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
26,1.1460629,9.371192932128906,0.9169519543647766,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
27,1.0539145,8.875167846679688,0.8652530908584595,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
28,0.97097486,8.414167404174805,0.8169366717338562,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
29,0.8944135,7.9656081199646,0.7699826955795288,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
30,0.82821476,7.558496952056885,0.7272355556488037,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
31,0.7693457,7.1908979415893555,0.6886315941810608,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
32,0.71694344,6.8362250328063965,0.6512135863304138,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
33,0.6696567,6.527523994445801,0.6184039115905762,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
34,0.627838,6.227637767791748,0.5867956280708313,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
35,0.58907604,5.938696384429932,0.5563766360282898,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
36,0.5539316,5.690205097198486,0.5299158096313477,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
37,0.52242655,5.4572248458862305,0.505096971988678,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
38,0.4941407,5.239612579345703,0.4821191430091858,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
39,0.46878093,5.032751560211182,0.46004918217658997,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
40,0.44570342,4.8409423828125,0.43946728110313416,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
41,0.4250287,4.660861015319824,0.4202192723751068,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
42,0.40581223,4.503403663635254,0.40303748846054077,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
43,0.3877603,4.349636554718018,0.3865293860435486,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
44,0.37183112,4.197470664978027,0.3702235221862793,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
