iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,71.84262,85.74967956542969,8.62812614440918,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
1,53.93351,73.5687484741211,7.409496307373047,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
2,41.151722,63.94670104980469,6.446281909942627,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
3,31.960533,56.26908874511719,5.676987171173096,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
4,25.186136,50.09274673461914,5.056942462921143,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
5,20.129072,44.82858657836914,4.527390480041504,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
6,16.278831,40.44777297973633,4.085720062255859,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
7,13.327384,36.64496612548828,3.7032039165496826,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
8,11.03527,33.38345718383789,3.3732047080993652,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
9,9.212603,30.489974975585938,3.0797672271728516,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
10,7.7672176,27.923242568969727,2.819493532180786,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
11,6.613038,25.71978759765625,2.595550775527954,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
12,5.6540294,23.72507095336914,2.3916068077087402,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
13,4.880523,21.981136322021484,2.213839054107666,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
14,4.237604,20.365976333618164,2.048445701599121,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
15,3.7078743,18.896419525146484,1.897754192352295,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
16,3.2577882,17.555734634399414,1.760377049446106,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
17,2.880962,16.38123321533203,1.6398879289627075,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
18,2.55501,15.257075309753418,1.5248236656188965,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
19,2.276031,14.24929428100586,1.4207468032836914,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
20,2.0367854,13.342528343200684,1.3271011114120483,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
21,1.8288654,12.503507614135742,1.2407939434051514,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
22,1.6510332,11.752130508422852,1.163050889968872,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
23,1.4963348,11.079110145568848,1.0930949449539185,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
24,1.3608593,10.440699577331543,1.0266752243041992,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
25,1.2401351,9.847844123840332,0.9649242162704468,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
26,1.135146,9.3052978515625,0.9084607362747192,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
27,1.0421836,8.779437065124512,0.8537083864212036,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
28,0.9606133,8.304787635803223,0.8042774796485901,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
29,0.88613147,7.859701633453369,0.7578418850898743,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
30,0.82158774,7.4881672859191895,0.7188690304756165,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
31,0.7643468,7.128450870513916,0.6809852123260498,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
32,0.71224684,6.7841572761535645,0.6448480486869812,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
33,0.6654702,6.4582343101501465,0.6105719804763794,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
34,0.623733,6.181676387786865,0.5812045931816101,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
35,0.5859529,5.911553382873535,0.5526109337806702,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
36,0.5520345,5.662563800811768,0.5262343883514404,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
37,0.5208482,5.415992736816406,0.5002005696296692,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
38,0.49323228,5.209527015686035,0.47823792695999146,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
39,0.46772254,5.019655227661133,0.45785051584243774,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
40,0.44422323,4.844842910766602,0.4391077756881714,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
41,0.423107,4.669525146484375,0.42027547955513,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
42,0.4038536,4.499017715454102,0.40212076902389526,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
43,0.38655704,4.342200756072998,0.38525092601776123,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
44,0.37091756,4.200535774230957,0.37025466561317444,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
45,0.3567181,4.062166690826416,0.3553856909275055,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
46,0.34315813,3.9495277404785156,0.34314021468162537,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
47,0.33076182,3.825061559677124,0.3297129273414612,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
48,0.31960756,3.719740390777588,0.31827571988105774,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
49,0.30929184,3.614884853363037,0.30692973732948303,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
50,0.29963964,3.513607978820801,0.29609373211860657,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
51,0.29064614,3.425180435180664,0.28646379709243774,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
52,0.28216428,3.350679874420166,0.2782655656337738,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
53,0.27472278,3.273972749710083,0.2699717879295349,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
54,0.26773706,3.1935269832611084,0.2611052393913269,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
55,0.26109868,3.123152017593384,0.25334760546684265,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
56,0.25520438,3.052586793899536,0.2455705851316452,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
57,0.24937485,2.996898889541626,0.23938408493995667,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
58,0.24411961,2.9384071826934814,0.23297333717346191,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
59,0.23939474,2.8958959579467773,0.2283422201871872,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
60,0.23482056,2.844137191772461,0.22255903482437134,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
61,0.23043363,2.797767162322998,0.21723443269729614,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
62,0.22625355,2.753695249557495,0.2122977375984192,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
63,0.2226642,2.7072155475616455,0.20727461576461792,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
64,0.21920474,2.676037549972534,0.20379459857940674,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
65,0.21589693,2.636270046234131,0.19936023652553558,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
66,0.21281153,2.6083104610443115,0.19606103003025055,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
67,0.20996757,2.573946952819824,0.19229348003864288,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
68,0.20740782,2.539289712905884,0.18832452595233917,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
69,0.204879,2.5175297260284424,0.18585102260112762,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
70,0.20235895,2.4889779090881348,0.18270745873451233,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
71,0.20012924,2.4597256183624268,0.1795411854982376,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
72,0.19789891,2.437091827392578,0.1768205463886261,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
73,0.19593877,2.4116199016571045,0.17397432029247284,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
74,0.19398268,2.3889076709747314,0.1713322401046753,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
75,0.19203913,2.373354434967041,0.16940221190452576,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
76,0.1903779,2.3476738929748535,0.16641514003276825,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
77,0.18849276,2.324014902114868,0.16372805833816528,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
78,0.18708542,2.3138914108276367,0.16247981786727905,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
79,0.18523455,2.2990589141845703,0.16060121357440948,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
80,0.18384624,2.282397747039795,0.15869416296482086,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
81,0.18268156,2.2657535076141357,0.1567162722349167,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
82,0.18127817,2.2520227432250977,0.15507274866104126,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
83,0.17989205,2.2475500106811523,0.15429933369159698,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
84,0.17864023,2.239387273788452,0.15349845588207245,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
85,0.17746574,2.2302465438842773,0.15233156085014343,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
86,0.17651986,2.2202935218811035,0.15109537541866302,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
87,0.17541716,2.214707612991333,0.15023887157440186,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
88,0.17443593,2.2019002437591553,0.1486932337284088,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
89,0.17350653,2.1892452239990234,0.14736850559711456,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
90,0.17254357,2.190539836883545,0.1472334861755371,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
91,0.17153732,2.179403305053711,0.14609156548976898,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
92,0.17062977,2.165489435195923,0.14447808265686035,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
93,0.16970336,2.154505968093872,0.14314286410808563,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
94,0.16903867,2.1493709087371826,0.14251643419265747,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
95,0.16814055,2.16267991065979,0.14374975860118866,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
96,0.16690816,2.151519536972046,0.1424633413553238,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
97,0.16616574,2.140869140625,0.1411343514919281,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
98,0.16554354,2.136627435684204,0.14044657349586487,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
99,0.16476187,2.126816987991333,0.13933180272579193,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
100,0.16404554,2.120114803314209,0.13843470811843872,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
101,0.16352153,2.108266830444336,0.1370340883731842,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
102,0.16294171,2.0993356704711914,0.13604925572872162,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
