iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,72.06186,85.593505859375,8.624741554260254,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
1,54.128185,73.6289291381836,7.427065372467041,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
2,41.27295,64.07048034667969,6.470241069793701,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
3,31.981897,56.327449798583984,5.693380832672119,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
4,25.15691,50.01252746582031,5.056990146636963,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
5,20.045427,44.79164505004883,4.5310468673706055,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
6,16.203342,40.35451126098633,4.0833210945129395,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
7,13.250221,36.49613952636719,3.6936869621276855,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
8,10.957907,33.29542541503906,3.369337558746338,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
9,9.161909,30.395017623901367,3.0747499465942383,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
10,7.727508,27.8603515625,2.817066192626953,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
11,6.569451,25.64484977722168,2.591852903366089,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
12,5.637644,23.644962310791016,2.3889400959014893,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
13,4.8637137,21.851545333862305,2.2058281898498535,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
14,4.226303,20.264841079711914,2.0427842140197754,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
15,3.6975782,18.836509704589844,1.8960250616073608,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
16,3.2473204,17.516620635986328,1.7608691453933716,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
17,2.8709812,16.32632064819336,1.6383302211761475,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
18,2.5481887,15.264315605163574,1.5291386842727661,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
19,2.2725074,14.267861366271973,1.4260635375976562,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
20,2.03405,13.334481239318848,1.330337405204773,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
21,1.8283244,12.498570442199707,1.2437978982925415,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
22,1.6519645,11.753307342529297,1.1664960384368896,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
23,1.4955807,11.026616096496582,1.091244101524353,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
24,1.3584008,10.379592895507812,1.023642897605896,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
25,1.239392,9.782485008239746,0.9619497060775757,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
26,1.1340805,9.247781753540039,0.9062276482582092,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
27,1.0416471,8.755349159240723,0.8541744947433472,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
28,0.9592861,8.285043716430664,0.8049123883247375,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
29,0.88480926,7.856717109680176,0.7601121068000793,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
30,0.8202024,7.453571796417236,0.7179120182991028,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
31,0.76285315,7.079951286315918,0.6785389184951782,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
32,0.7114429,6.748878479003906,0.6430489420890808,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
33,0.66396105,6.429375648498535,0.6094817519187927,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
34,0.6211259,6.156030654907227,0.5801210999488831,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
35,0.5830884,5.8812971115112305,0.5509726405143738,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
36,0.5492275,5.618304252624512,0.5230920910835266,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
37,0.5182785,5.376884937286377,0.4974609911441803,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
38,0.49059966,5.163581848144531,0.47478729486465454,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
39,0.46558926,4.9643120765686035,0.45353227853775024,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
40,0.44274852,4.769479751586914,0.4327872693538666,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
41,0.42181793,4.591610431671143,0.41356393694877625,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
42,0.40303406,4.437716484069824,0.3969089984893799,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
43,0.3854895,4.294396877288818,0.38148027658462524,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
44,0.3696206,4.1627583503723145,0.36726608872413635,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
45,0.3551186,4.032685279846191,0.35305142402648926,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
46,0.34203506,3.9183459281921387,0.34043848514556885,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
47,0.3296958,3.7931978702545166,0.32701826095581055,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
