iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,55.28676596959432,7.194980621337891,72.85480499267578,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
1,32.77244758923848,5.270998477935791,53.33305358886719,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
2,20.822387142181398,4.048705101013184,40.98293685913086,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
3,13.881816779772441,3.193932294845581,32.35405349731445,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
4,10.001467901865642,2.62851619720459,26.66204071044922,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
5,7.3167075578371685,2.1393351554870605,21.784976959228516,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
6,5.414959896405538,1.770400047302246,18.100250244140625,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
7,4.3753265488147735,1.4823793172836304,15.265267372131348,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
8,3.5328507661819457,1.2697724103927612,13.14689826965332,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
9,2.9120962269604207,1.1033920049667358,11.53217887878418,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
10,2.747431684732437,1.0104018449783325,10.62216567993164,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
11,2.3504631591836613,0.8826944231987,9.345548629760742,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
12,2.001126981079578,0.7722773551940918,8.268484115600586,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
13,1.8748257821798324,0.6980128288269043,7.537618160247803,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
14,1.6594654293855031,0.6249043941497803,6.823776721954346,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
15,1.4381189996997514,0.559517502784729,6.210936069488525,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
16,1.3430017880598704,0.5211435556411743,5.85816764831543,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
17,1.2195218216379484,0.46155163645744324,5.292211055755615,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
18,1.2476404007275899,0.42705899477005005,4.954579830169678,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
19,1.2146242281794548,0.39440470933914185,4.643914699554443,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
20,1.2296443652609985,0.3816542625427246,4.542388439178467,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
21,1.1283527478079,0.36255306005477905,4.363331317901611,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
22,1.0968166906634966,0.34260067343711853,4.17555570602417,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
23,1.1194072220226128,0.324775755405426,3.992795944213867,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
24,1.0337792636454106,0.30067041516304016,3.744230270385742,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
25,0.9890874888996283,0.28656038641929626,3.623060464859009,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
26,0.9981615090370178,0.28347399830818176,3.574949264526367,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
27,1.075375591268142,0.30198395252227783,3.7742919921875,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
