iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,55.35999361673991,7.1034955978393555,71.79537963867188,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
1,33.666171875,5.313395977020264,53.68960189819336,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
2,20.869470259348553,3.9396677017211914,39.924434661865234,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
3,13.642131077448527,3.04657244682312,31.0025634765625,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
4,9.619894053141277,2.452039957046509,25.069751739501953,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
5,7.007613179683685,1.9660241603851318,20.209163665771484,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
6,5.211458408037822,1.6213014125823975,16.774211883544922,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
7,4.237867093880971,1.4030721187591553,14.615687370300293,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
8,3.404913093646367,1.1908384561538696,12.509818077087402,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
9,2.7001087818543117,1.0053390264511108,10.682027816772461,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
10,2.2720812165737154,0.8945683240890503,9.600729942321777,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
11,2.0758923421303432,0.8062499165534973,8.71288776397705,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
12,1.908616703748703,0.7309068441390991,7.955267906188965,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
13,1.5949394513169926,0.615161120891571,6.7999725341796875,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
14,1.5912754465639591,0.5678909420967102,6.331650257110596,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
15,1.4247788914541404,0.5125724673271179,5.761627674102783,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
16,1.2832664461930592,0.45459747314453125,5.190202713012695,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
17,1.1789460911353429,0.4158652722835541,4.811167240142822,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
18,1.1608860420187315,0.3939972519874573,4.62370491027832,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
19,1.166283406416575,0.36805543303489685,4.383524417877197,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
20,1.1151619115968545,0.3499225080013275,4.224537372589111,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
21,1.1314945984383424,0.34730926156044006,4.229673862457275,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
22,1.14505550339818,0.3413449823856354,4.159654140472412,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
23,1.1164262410004933,0.3331746757030487,4.083866119384766,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
24,1.1759307792782783,0.33995532989501953,4.17409610748291,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
25,1.1023075807094573,0.3099220097064972,3.870778799057007,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
26,1.1034602435926597,0.2934265434741974,3.707639217376709,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
27,1.1203566697239875,0.2764575779438019,3.530700445175171,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
28,1.029324351946513,0.2630116641521454,3.4064881801605225,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
29,0.9813887216150761,0.2570989429950714,3.356396436691284,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
30,0.9879189961155256,0.243754580616951,3.213597297668457,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
31,1.1178299739956856,0.25059908628463745,3.28275465965271,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
32,1.0108532423277696,0.24717214703559875,3.2370877265930176,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
33,1.0632770067453385,0.2591632306575775,3.3641107082366943,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
34,1.0466654275357723,0.25056594610214233,3.2970433235168457,3,150,10,500,10,0,0,False,10,False,0.01,,5,300,5
