iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R,algo_R_local
0,72.245705,85.6070327758789,8.613094329833984,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
1,54.248756,73.6020278930664,7.413392066955566,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
2,41.430943,64.05184936523438,6.457608699798584,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
3,32.154972,56.35890579223633,5.687366485595703,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
4,25.348219,50.12761688232422,5.061603546142578,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
5,20.268272,44.875858306884766,4.533173084259033,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
6,16.38284,40.33824157714844,4.077185153961182,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
7,13.395676,36.54680252075195,3.693547010421753,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
8,11.0658455,33.2802734375,3.363677501678467,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
9,9.239472,30.37163734436035,3.068723440170288,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
10,7.7961345,27.906829833984375,2.8180065155029297,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
11,6.631595,25.670207977294922,2.5905919075012207,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
12,5.6765747,23.72353172302246,2.392648696899414,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
13,4.8988357,21.929494857788086,2.2094271183013916,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
14,4.2497873,20.341665267944336,2.0466225147247314,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
15,3.7099276,18.88611602783203,1.8978561162948608,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
16,3.2575028,17.540483474731445,1.759437918663025,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
17,2.8777218,16.388731002807617,1.641158938407898,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
18,2.5545094,15.304290771484375,1.5297387838363647,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
19,2.2783527,14.318883895874023,1.4282699823379517,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
20,2.0420525,13.432001113891602,1.3370336294174194,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
21,1.8341637,12.586021423339844,1.2496275901794434,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
22,1.6542877,11.781615257263184,1.166347622871399,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
23,1.5007739,11.09123706817627,1.0944291353225708,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
24,1.3652934,10.434383392333984,1.0264079570770264,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
25,1.244978,9.858845710754395,0.9668944478034973,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
26,1.1388792,9.311776161193848,0.9098798036575317,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
27,1.0470514,8.810030937194824,0.8576776385307312,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
28,0.96453184,8.351380348205566,0.8092846870422363,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
29,0.8901957,7.92188024520874,0.7643330097198486,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
30,0.82405174,7.53095817565918,0.7234911918640137,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
31,0.76579916,7.186999797821045,0.6870221495628357,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
32,0.7130594,6.841007709503174,0.6508967280387878,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
33,0.6670288,6.51688289642334,0.6166419386863708,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
34,0.6254627,6.2461981773376465,0.5881558656692505,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
35,0.5871301,5.954486846923828,0.557516872882843,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
36,0.55277926,5.698436260223389,0.5304569005966187,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
37,0.5221948,5.464630603790283,0.505652129650116,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
38,0.4943921,5.255649566650391,0.4835333228111267,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
39,0.46930027,5.041274070739746,0.46069440245628357,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
40,0.44641522,4.839810848236084,0.43931275606155396,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
41,0.42564487,4.671450138092041,0.4213393032550812,3,150,10,500,10,0,0,10,False,0.01,30,1500,3
