iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9087024827798207,0.2980833649635315,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6821285486221313,0.36887502670288086,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6425430327653885,0.3738749921321869,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.4280224740505219,0.4282083511352539,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.3538689066966374,0.43937504291534424,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.260798732439677,0.460708349943161,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.2021823128064473,0.468208372592926,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.1194825023412704,0.48066672682762146,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.0385540972153346,0.4946250319480896,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.9926254997650782,0.49745839834213257,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.9390367170174917,0.5012916922569275,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8780967021981875,0.5115000009536743,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8425652881463369,0.512624979019165,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.7924636950095495,0.5154584050178528,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7727088133494059,0.5169583559036255,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7274008591969808,0.5202500820159912,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.697927308579286,0.5216667652130127,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.657762698829174,0.5231667757034302,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6337653448184332,0.5234166383743286,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6043716991941134,0.5280417203903198,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5742333605885506,0.5280001163482666,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5497346396247546,0.5301666855812073,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5233111542960008,0.530250072479248,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.49854061752557755,0.5330833792686462,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.4707377838591735,0.533750057220459,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.45124755923946697,0.5328750610351562,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.4273623526096344,0.533833384513855,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.4076595914860566,0.5348750352859497,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.3910858742892742,0.533500075340271,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.3683384023606777,0.5354583263397217,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
