iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9707237233718236,0.2957916855812073,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.77951913078626,0.3369166851043701,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.655089408159256,0.37295836210250854,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.53044992685318,0.3971250653266907,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4724995493888855,0.41058334708213806,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3744470675786336,0.4227083623409271,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3053133587042491,0.43675005435943604,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2524471779664357,0.43833333253860474,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.1770436440904934,0.44716668128967285,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.128406564394633,0.4518333673477173,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.0802504122257233,0.45345836877822876,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0410361463824909,0.4591250419616699,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.9886990934610367,0.4631667733192444,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9481866732239723,0.46437501907348633,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.8969786018133163,0.4698750376701355,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8707706208030382,0.46795839071273804,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8317604809999466,0.47012513875961304,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.7906974479556084,0.47533342242240906,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7588795224825541,0.47729167342185974,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.729267584780852,0.47845837473869324,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.6950623616576195,0.4788334369659424,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6660550547142824,0.48020827770233154,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6279204599559307,0.48345839977264404,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6115552199383577,0.4815833568572998,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.5852193472286066,0.48191672563552856,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.565558273345232,0.48375004529953003,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5348772245148817,0.48470839858055115,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5148336725930373,0.4830000400543213,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.49076393619179726,0.48387500643730164,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4693090071280797,0.484458327293396,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
