iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9720829923947651,0.297124981880188,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.728069876631101,0.33891671895980835,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6437859783569972,0.37704169750213623,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.6179856608311336,0.38050001859664917,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5052247891823451,0.40154170989990234,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4049752553304036,0.421791672706604,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3329587876796722,0.42729172110557556,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2722407206892967,0.4359583258628845,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.227851132551829,0.43808338046073914,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.171499530474345,0.4386250674724579,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1189217145244281,0.44604167342185974,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0734032839536667,0.4492083787918091,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0421857312321663,0.45075005292892456,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,1.0026456862688065,0.4515416622161865,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9624117588003477,0.45216673612594604,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9108571857213974,0.4570416808128357,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8887717227141062,0.4555417001247406,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8505320300658544,0.45766669511795044,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8136467436949412,0.4580833613872528,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.774482491115729,0.4619167447090149,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7542820597688357,0.4607500731945038,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7130734374125799,0.46137505769729614,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6908748509983221,0.4618334174156189,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6657675541937351,0.46149998903274536,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6336005267997583,0.46512505412101746,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6030835347870985,0.46512502431869507,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5902427497009436,0.4646667242050171,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5611707208057245,0.4658333659172058,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.53590955833594,0.46666669845581055,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5085144229233265,0.4676249921321869,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
