iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.993334377805392,0.25562503933906555,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6811481217543285,0.35966670513153076,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6793376902739208,0.35841673612594604,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5496982485055923,0.390625,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4542231510082881,0.4014166593551636,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3867290417353313,0.4177916944026947,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3451946626106899,0.4205833673477173,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2710559417804081,0.42908334732055664,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2206771671772003,0.43133336305618286,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1510558724403381,0.439791738986969,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.105306935807069,0.4410000443458557,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0728930979967117,0.4435833692550659,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.014899455010891,0.4473750591278076,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9835937892397245,0.45087504386901855,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9405160322785378,0.45241671800613403,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9081150020162264,0.4500000476837158,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8590717862049738,0.4560416638851166,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8236118654410044,0.45895838737487793,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8028386806448301,0.4576667249202728,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.752409632007281,0.4595834016799927,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7266698628664017,0.4597499966621399,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6969216093420982,0.46395835280418396,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6708378940820694,0.4635000228881836,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6486796041329702,0.46391671895980835,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6158765206734339,0.4646250605583191,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5932906853655974,0.4659167528152466,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.561031237244606,0.46679171919822693,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5403593716522058,0.4678749740123749,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5148148921628793,0.4672500789165497,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4925798289477825,0.4695833623409271,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
