iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.0001224875450134,0.2615416944026947,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7582063277562459,0.34154170751571655,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6535646816094716,0.3693333566188812,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5425828496615093,0.3991250693798065,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4897203942139943,0.40162500739097595,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3692226509253185,0.421500027179718,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3393302063147228,0.4188334345817566,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.3101932058731716,0.4252083897590637,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.20488241314888,0.43816670775413513,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1677384773890178,0.44212502241134644,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1122639800111453,0.44541674852371216,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0530555546283722,0.44991669058799744,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0131677364309628,0.45354169607162476,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9651595627268156,0.45779168605804443,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9292397772272428,0.4582083225250244,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8867187350988388,0.4607083797454834,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8425672203302383,0.46387505531311035,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8129806543389956,0.46637505292892456,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7898347874482473,0.46670830249786377,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7400965814789137,0.4682917296886444,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7152695655822754,0.4671667218208313,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6916254224876562,0.4693334698677063,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6601866607864698,0.4699167013168335,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6317864346007506,0.4722083806991577,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6079652222494284,0.47295838594436646,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5830779559910297,0.47350001335144043,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5526517244676749,0.4747500419616699,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.530140278240045,0.47516676783561707,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5038063650329908,0.47450000047683716,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.48032346616188687,0.47450003027915955,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
