iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.8984526495138805,0.3130834102630615,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6310166120529175,0.37800008058547974,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.5576958358287811,0.39408332109451294,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.4823779712120693,0.4065416753292084,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.3365270495414734,0.4410000741481781,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.2559761255979538,0.4566250741481781,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.230967824657758,0.4529583156108856,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.1313210328420003,0.4701250195503235,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.0756015355388324,0.4803333878517151,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.0036664257446926,0.4897916913032532,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.9684600954254469,0.49154168367385864,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8949279710650444,0.5047500133514404,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8652078335483869,0.5052083730697632,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.8113042265176773,0.5119583606719971,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7757762198646864,0.5132499933242798,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7446840902169546,0.514958381652832,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.7051797856887182,0.5177083015441895,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6739335283637047,0.5200417041778564,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6451754917701086,0.5213334560394287,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6142122323314348,0.5241666436195374,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5912649929523468,0.5246250629425049,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5562818497419357,0.5265001058578491,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5282992497086525,0.5287500023841858,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.5079384930431843,0.5278333425521851,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.4828528252740701,0.530666708946228,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.46205876270929974,0.5326666831970215,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.4358220820625623,0.5335000157356262,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.41584309314688045,0.532750129699707,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.3954910474518935,0.5331250429153442,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.38004467139641446,0.534250020980835,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
