iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.913448800643285,0.3109583854675293,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6746319433053334,0.3600834012031555,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6215559591849644,0.3698333203792572,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.502115473151207,0.3986250162124634,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4258537193139393,0.4101667106151581,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3336109618345897,0.42745840549468994,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.247239922483762,0.43933331966400146,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2004566689332326,0.4461250901222229,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.1343531186381977,0.4539583921432495,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.0781892910599709,0.4580833613872528,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.0244974469145138,0.4617500305175781,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.9815658579270045,0.4659583270549774,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.9444441397984823,0.46383339166641235,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.908628466228644,0.4657917022705078,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.8586110919713974,0.47345829010009766,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8180797323584557,0.47604167461395264,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.7890603616833687,0.4750834107398987,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.7580833757917086,0.47854170203208923,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7240119030078253,0.47854170203208923,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6974905803799629,0.4805416762828827,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.664549340804418,0.4815000891685486,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6326637143890063,0.4827083349227905,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6121762568751971,0.4812917113304138,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.5879745309551557,0.4815833568572998,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.5553925558924675,0.4829584062099457,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5316940148671468,0.48470836877822876,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5152604120473067,0.4841249883174896,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.48977001880606014,0.4850417375564575,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.46630143995086354,0.48770833015441895,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4458274158338706,0.48833343386650085,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
