iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9727257539828618,0.2937083840370178,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7852014700571697,0.3329166769981384,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.7517029742399852,0.34404170513153076,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5880345155795415,0.38445836305618286,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4827065567175548,0.4032916724681854,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4466881453990936,0.4095000624656677,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3064398964246113,0.4323750436306,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2971732020378113,0.4322916269302368,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2095034718513489,0.442375123500824,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.171902949611346,0.44070836901664734,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1143602232138317,0.44925007224082947,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0689900070428848,0.4546249806880951,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.030717837313811,0.4524584412574768,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9740007643898329,0.45787501335144043,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9478410109877586,0.45912501215934753,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.909939669072628,0.4595416188240051,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8610476925969124,0.46370837092399597,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8213557799657186,0.4652501046657562,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7944345275561014,0.4660416841506958,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7633360549807549,0.4677083194255829,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7368898068865141,0.4663749933242798,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7063766618569692,0.46716663241386414,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6786142202715079,0.46833333373069763,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6475736424326897,0.4710416793823242,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6205752603709698,0.47045835852622986,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5939424484968185,0.4727083444595337,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5758825143178304,0.4721667468547821,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5457462382813295,0.4737916886806488,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5256269127130508,0.4750833511352539,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5056739921371142,0.4741250276565552,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
