iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.0143373707930246,0.24825000762939453,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.696256582935651,0.3525416851043701,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6541015754143398,0.3579583168029785,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.550464575489362,0.39149999618530273,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4954587419827778,0.3941250443458557,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3972917348146439,0.4137917160987854,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3588002423445384,0.41616666316986084,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2802446683247883,0.42995840311050415,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2518446271618207,0.4230417013168335,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1454431464274724,0.4398333430290222,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1210086643695831,0.4387916922569275,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.074922648568948,0.4426250159740448,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0284614314635594,0.4449584186077118,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9859257414937019,0.44599995017051697,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9409808640678724,0.4489166736602783,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8891746724645296,0.4526667594909668,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8573868274688721,0.4516250789165497,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8263420512278875,0.4539583921432495,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7895767539739609,0.4559999704360962,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7594671646753947,0.4585833251476288,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.72768434882164,0.4581666588783264,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6935513913631439,0.45912501215934753,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.662114272514979,0.4608333706855774,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.645526065180699,0.4605000913143158,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6140681033333143,0.4637083411216736,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5791245525081953,0.46425002813339233,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5594296480218569,0.46295830607414246,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5337272472679615,0.4648750424385071,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5138177163898945,0.4650416970252991,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4896694098909696,0.46541666984558105,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
