iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9417738715807598,0.3329167366027832,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.738233968615532,0.3445417284965515,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.637042428056399,0.3762083053588867,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.571070318420728,0.38837501406669617,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5520821909109752,0.3894166946411133,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4134038339058559,0.4078333079814911,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.339824140071869,0.4192917048931122,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2827784543236096,0.42633336782455444,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2330110867818196,0.4260833263397217,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1639337539672852,0.4385417103767395,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1124106620748837,0.4388749599456787,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.051794245839119,0.44466662406921387,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0285703415671985,0.4442083537578583,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9758619964122772,0.4486250579357147,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.936944824953874,0.4475833773612976,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8965346813201904,0.45062506198883057,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.860063910484314,0.4508333206176758,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8166751191020012,0.45375001430511475,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7831433638930321,0.45604169368743896,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7561694731314977,0.4552501142024994,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7254767355819544,0.45641669631004333,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.689718117316564,0.4605833888053894,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6626335941255093,0.4602500796318054,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6330911306043466,0.4620000123977661,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6056569119294485,0.4638749957084656,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5905953881641229,0.4636250138282776,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5548386971155802,0.46429169178009033,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5322805109123389,0.4640834331512451,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5137379492322603,0.46429169178009033,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4863501886526744,0.4657916724681854,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
