iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9889163970947266,0.304333359003067,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.672466014822324,0.3642500638961792,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6146476318438847,0.3772916793823242,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.518906240661939,0.393333375453949,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.464621479312579,0.4062083661556244,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3594829092423122,0.4156666696071625,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3057356029748917,0.424416720867157,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2495270470778148,0.4258333444595337,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2102924038966496,0.4308750331401825,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1679106826583545,0.43300002813339233,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.0837545916438103,0.4412083625793457,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.05926909049352,0.44187504053115845,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0262591267625492,0.4427917003631592,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9964725449681282,0.4408333897590637,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9485153382023176,0.4476250112056732,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9047782123088837,0.44562503695487976,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8541351755460104,0.45012494921684265,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8374578679601351,0.4502083659172058,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7969541599353155,0.45716673135757446,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.764076163371404,0.45616668462753296,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7340262606739998,0.4566250443458557,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.713966558376948,0.45512497425079346,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6728869453072548,0.4604583978652954,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6598418926199278,0.4570416808128357,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.622910146911939,0.45899999141693115,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5956685282289982,0.46045833826065063,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5728581237296263,0.4601249694824219,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5535729539891084,0.45991671085357666,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5262858532369137,0.46266674995422363,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.509760477890571,0.4622916579246521,24,4,500,1000,45.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
