iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9688877165317535,0.3134166896343231,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6834205041329067,0.3542916774749756,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6486806968847911,0.36791664361953735,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5617035627365112,0.38737499713897705,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4468189030885696,0.40425002574920654,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3945195923248928,0.4167500138282776,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3218108862638474,0.42512500286102295,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2714258978764217,0.42358338832855225,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.204632135728995,0.4360417127609253,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1657884170611699,0.43529170751571655,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.116986853380998,0.4385000169277191,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0593129222591717,0.4440416693687439,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0134825358788173,0.4458334147930145,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9819529304901758,0.4492916464805603,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9520911127328873,0.44825005531311035,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8963147575656573,0.4540416896343231,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8721757456660271,0.4529584050178528,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8396093969543775,0.455250084400177,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8035479883352915,0.45708340406417847,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.777161717414856,0.45845839381217957,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7342791755994161,0.45954176783561707,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7110009516278902,0.460958331823349,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6774245786170164,0.45987504720687866,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6516591186324755,0.4609166979789734,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6318589001893997,0.46266669034957886,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5987254604697227,0.4629583954811096,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5757472664117813,0.46379169821739197,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5454256025453409,0.4681250751018524,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5243559467295805,0.4672083854675293,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5027956900497278,0.468375027179718,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
