iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9426882863044739,0.32687506079673767,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6892476826906204,0.36083337664604187,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.605902339021365,0.37929171323776245,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5645839422941208,0.38587498664855957,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4476185788710911,0.4112500846385956,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3895828574895859,0.4179583191871643,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3155429810285568,0.42875009775161743,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2466965665419896,0.43704164028167725,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2239065517981846,0.43791663646698,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1487627079089482,0.4452083706855774,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.116083949804306,0.44491666555404663,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0742037842671077,0.4490833878517151,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0281647890806198,0.4516666829586029,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9886869813005129,0.4517917335033417,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9325155864159266,0.4618334174156189,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8921539261937141,0.4616667628288269,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8571881229678789,0.4643750786781311,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8296515171726545,0.4644167125225067,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8014139930407206,0.46529170870780945,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7661334723234177,0.46549996733665466,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7352374618252119,0.4684167504310608,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7002844313780466,0.47058340907096863,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6801524410645167,0.46937501430511475,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6500978047649065,0.47154173254966736,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6274603009223938,0.47270840406417847,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6001535976926485,0.4736250042915344,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5795041682819525,0.4736250638961792,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5476186387240887,0.4749999940395355,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5285671924551328,0.4752083718776703,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5064137689769268,0.47612500190734863,24,4,500,1000,30.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
