iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9832488745450974,0.25354164838790894,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7399044583241146,0.3428749740123749,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6978324353694916,0.3577500283718109,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5530912826458614,0.3894166946411133,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5231265028317769,0.3903750777244568,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4322995096445084,0.40916669368743896,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3327997575203578,0.42133331298828125,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.311186080177625,0.4205833375453949,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2518274982770283,0.42883336544036865,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1719322328766186,0.4395000636577606,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1445511157313983,0.4417916238307953,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0707562665144603,0.44720837473869324,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0482962106664975,0.4448750615119934,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9722391813993454,0.45241671800613403,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9674817944566408,0.44841670989990234,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9322481180230776,0.4492083489894867,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.878301722308,0.45487508177757263,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8479957406719526,0.45608338713645935,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8231336524089178,0.45470839738845825,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7740172396103541,0.4592916965484619,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7515312085549036,0.460458368062973,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7242420415083567,0.45879170298576355,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6909089858333269,0.46129167079925537,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6598151673873266,0.4627917408943176,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6414665232102076,0.4609166979789734,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6134438316027323,0.4637500047683716,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5901427914698919,0.4632500112056732,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5640358303984007,0.4653749465942383,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5365046573181947,0.4660000205039978,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5233705093463262,0.46449995040893555,24,4,500,1000,45.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
