iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.94815094769001,0.328291654586792,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7581002215544383,0.3420833945274353,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6629341741402943,0.3640000522136688,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5673899352550507,0.38304170966148376,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4791909754276276,0.39995837211608887,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3982465267181396,0.41100001335144043,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3183218638102214,0.4228333830833435,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2531411598126094,0.43383336067199707,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2243946492671967,0.43008333444595337,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1550659090280533,0.4389999806880951,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.111089105407397,0.440166711807251,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0605560392141342,0.4467500150203705,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0238647734125454,0.4464166760444641,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9583653782804807,0.45454177260398865,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.92159936328729,0.455333411693573,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8942136913537979,0.4581667184829712,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8622011641661326,0.45899999141693115,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8207184026638666,0.460458368062973,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7775309135516485,0.4658333957195282,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.75655198097229,0.4647083282470703,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7163554156819979,0.4680417478084564,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6980468966066837,0.46670839190483093,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6697189037998518,0.4671250283718109,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6340432986617088,0.46912500262260437,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6061572171747684,0.471041738986969,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5855151054759821,0.4708333909511566,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5569881163537502,0.4725417494773865,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5362607091665268,0.4710000157356262,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5163784337540468,0.4717499911785126,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4881642820934455,0.4735417068004608,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
