iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.982087418437004,0.2836250364780426,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7052087982495625,0.3606666922569275,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.667676677306493,0.3707084059715271,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5323455184698105,0.39912497997283936,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5048452317714691,0.40016669034957886,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.39736674229304,0.4192500710487366,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3201288829247158,0.42920833826065063,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2692447205384572,0.43629175424575806,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.184611181418101,0.44354164600372314,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1506497412919998,0.44704169034957886,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.0756130144000053,0.4568334221839905,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.027615912258625,0.45879170298576355,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.9885075762867928,0.45970842242240906,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9500599602858225,0.4639583230018616,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9229991560180982,0.46187496185302734,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8731009066104889,0.4679583013057709,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8289934272567431,0.4697500467300415,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.7987359091639519,0.47204169631004333,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7718167379498482,0.47066664695739746,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7367450123031934,0.47154170274734497,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7095361103614172,0.4737083315849304,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6776373808582624,0.4740416705608368,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6496883432070414,0.4770417809486389,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.619040921330452,0.4767916202545166,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.595601579795281,0.47712501883506775,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.569811187684536,0.47800010442733765,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5461908852060636,0.47812503576278687,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5232422947883606,0.47841665148735046,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5006936651964983,0.4789167046546936,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.47793754811088246,0.48083338141441345,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
