iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.0050822645425797,0.2589166462421417,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7214795897404354,0.35108333826065063,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6607216447591782,0.37025004625320435,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.581937700510025,0.38591668009757996,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4586724489927292,0.4090000092983246,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4196700652440388,0.4125416874885559,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3676957190036774,0.41729164123535156,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.295646811525027,0.4230416715145111,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2600760112206142,0.4232916533946991,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1834197764595349,0.43404170870780945,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1200271248817444,0.44087499380111694,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0904668246706326,0.4399999976158142,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0543343325455983,0.44587501883506775,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.99538587530454,0.44845837354660034,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9690837810436884,0.45075005292892456,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9182816594839096,0.44950005412101746,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.878198948999246,0.4516666829586029,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.856746107339859,0.45358332991600037,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8323303163051605,0.45512503385543823,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7956485946973165,0.45537495613098145,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7672923505306244,0.4570833444595337,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7404677346348763,0.45741671323776245,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.7014373255272707,0.45858335494995117,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6674105115234852,0.4595416784286499,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6370657458901405,0.46008333563804626,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6168793750305971,0.4607083797454834,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5934912326435248,0.46041667461395264,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.55982456356287,0.4619167447090149,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5439339391887188,0.4611666798591614,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5252161957323551,0.46300002932548523,24,4,500,1000,60.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
