iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9555831303199132,0.2690417170524597,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6235304872194927,0.377750039100647,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6222385267416637,0.3696666657924652,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.3939416110515594,0.4359999895095825,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.2908106446266174,0.45691677927970886,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.208968495329221,0.4673750400543213,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.1590376198291779,0.4777916669845581,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.0720723271369934,0.4916250705718994,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.032550536096096,0.49512505531311035,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.9633113592863083,0.5045416355133057,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.9041931008299192,0.515250027179718,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8668666804830233,0.5192083120346069,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8304749727249146,0.5203334093093872,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.7774261410037676,0.5264999866485596,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.742746872206529,0.5279583930969238,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7104770739873251,0.5299583673477173,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.6807930047313372,0.5328333377838135,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6476607049504916,0.533416748046875,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6106936211387316,0.5379583239555359,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.5864274849494299,0.5368334054946899,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5588121724625429,0.5384583473205566,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5355826417605082,0.5397916436195374,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5102078355848789,0.5420417189598083,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.48454615846276283,0.5422916412353516,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.4601590447127819,0.5426666736602783,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.43987832466761273,0.5420417785644531,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.4167118966579437,0.5435000658035278,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.39678580934802693,0.5445417165756226,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.37747372562686604,0.5447084307670593,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.35712984576821327,0.5457083582878113,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
