iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9942208329836528,0.2706250548362732,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6914791862169902,0.36008334159851074,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6793825874725978,0.3617917001247406,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.627524475256602,0.3735833764076233,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.473015233874321,0.4024583101272583,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.395534709095955,0.4154166877269745,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3339035660028458,0.41999995708465576,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2688642491896946,0.42862504720687866,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.1722409129142761,0.43825003504753113,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1638575221101444,0.4362083673477173,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1045323312282562,0.4434583783149719,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0677302579085033,0.44479164481163025,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0150867650906246,0.4490416646003723,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9665445114175478,0.45133334398269653,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9345118825634321,0.4542499780654907,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9019908880194029,0.45516666769981384,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8618908549348513,0.45612508058547974,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8248249764243761,0.4564167261123657,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7971322486797968,0.45858341455459595,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7603059634566307,0.4572916030883789,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7331757520635923,0.4620417058467865,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.697167232632637,0.4619583487510681,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6681365134815375,0.4622916877269745,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6428037509322166,0.4635000228881836,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6218002239863077,0.46283337473869324,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5875867406527201,0.46425002813339233,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5673668757081032,0.4644167125225067,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5384032763540745,0.4637083411216736,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5195273173352083,0.46558332443237305,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5005857981741428,0.46554169058799744,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
