iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.87131763001283,0.22841671109199524,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
1,1.658866172035535,0.2724999785423279,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
2,1.457623466849327,0.3228333592414856,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
3,1.4462338884671528,0.33391666412353516,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
4,1.1924226606885593,0.35604166984558105,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
5,1.2213286062081654,0.3488333821296692,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
6,1.0861733965575695,0.36354169249534607,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
7,1.06224325299263,0.36954164505004883,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
8,0.8716237992048264,0.38154172897338867,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
9,0.9682030752301216,0.38587504625320435,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
10,0.8427819162607193,0.3964167535305023,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
11,0.7708243758728107,0.3995417058467865,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
12,0.7314287678649029,0.39616668224334717,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
13,0.9754897051801285,0.3939583897590637,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
14,0.4220489819223682,0.43554162979125977,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
15,0.39887955753753584,0.45083338022232056,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
16,0.3913260443756978,0.44345831871032715,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
17,0.2964891303951542,0.455500066280365,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
18,0.330373739823699,0.4545000195503235,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
19,0.37761233219256,0.452875018119812,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
20,0.1632290743291378,0.4730417728424072,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
21,0.21275974422072372,0.47195836901664734,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
22,0.13320638736089072,0.4800833463668823,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
23,0.1961509894269208,0.47595834732055664,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
24,0.10241637704893947,0.49120840430259705,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
25,0.09753506816923618,0.4893750548362732,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
26,0.15337151987478137,0.48470836877822876,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
27,0.05699001858010888,0.4953750967979431,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
28,0.05000706723270317,0.49925005435943604,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
29,0.08563006304514904,0.49558329582214355,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
