iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.198100785414378,0.320458322763443,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.4322731274490555,0.3654167056083679,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.38045234124486643,0.37833333015441895,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.6004109002339343,0.3876667022705078,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.3111780407683303,0.4127500653266907,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,1.1500962063049276,0.4316250681877136,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.30215936674115557,0.4332916736602783,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.10676055362758537,0.45787501335144043,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.10934758357082804,0.46691665053367615,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.036472874732377626,0.48024997115135193,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.07130617562991877,0.48162513971328735,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.21802759372318783,0.47020840644836426,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.01584355808639278,0.4894583821296692,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.013715957407839596,0.49533331394195557,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.014495361402320365,0.49495837092399597,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.011246259673498571,0.49754172563552856,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.010053416131995618,0.49916672706604004,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.01090182876214385,0.49883338809013367,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.009185345261357725,0.49912506341934204,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008570136638203016,0.5007500648498535,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.008047117424818376,0.503291666507721,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.008203925972338766,0.5045000910758972,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007307208395407845,0.5036250352859497,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.008279787357120464,0.502125084400177,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.007196353535012652,0.502791702747345,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006713266775477678,0.5051250457763672,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006577966637754192,0.5051250457763672,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.006068290870947142,0.5044167041778564,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005790013160246114,0.5044583678245544,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005654191365465522,0.505416750907898,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
