iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9536899204055468,0.3320416808128357,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
1,0.026699131587520242,0.42387503385543823,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
2,0.00828973170913135,0.4247916638851166,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
3,0.0048518936964683235,0.4237917363643646,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
4,0.0033385563195527843,0.42491674423217773,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
5,0.002512468180308739,0.42520833015441895,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
6,0.002026364905759692,0.42604169249534607,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
7,0.0016822913312353194,0.42633339762687683,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
8,0.0014339149832570304,0.4260833263397217,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
9,0.0012386553911104177,0.4258333444595337,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
10,0.0010978603774371247,0.4265833795070648,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
11,0.000981442154928421,0.4268750846385956,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
12,0.0008831863597151823,0.4271250367164612,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
13,0.0008165273854198555,0.42633330821990967,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
14,0.000754243347425169,0.42762503027915955,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
15,0.0006837185331581471,0.42716678977012634,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
16,0.0006367775567923672,0.42758339643478394,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
17,0.0005999031054670922,0.4274999797344208,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
18,0.0005504827216403404,0.42733335494995117,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
19,0.0005247387877413227,0.4283749759197235,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
20,0.0005028213284579882,0.42658334970474243,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
21,0.00046955979875444126,0.42754170298576355,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
22,0.00045336743035780575,0.42762503027915955,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
23,0.000426672584580956,0.4280000627040863,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
24,0.0004072994367258313,0.42774999141693115,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
25,0.0003903216250667659,0.4280833601951599,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
26,0.00037659783386819373,0.4267083406448364,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
27,0.00036229782684434514,0.42741677165031433,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
28,0.0003424543186459535,0.4272083640098572,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
29,0.00033872043786686845,0.42737504839897156,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
