iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9865879366795222,0.31911057233810425,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.16626441773648062,0.41706734895706177,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.37551408912986517,0.4222756624221802,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.41183928842656314,0.4559294581413269,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.3926243369157116,0.4893829822540283,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.3011348887812346,0.5099159479141235,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.02443338104058057,0.5531851649284363,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.022240935591980815,0.5668069124221802,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.028938429662957788,0.5759215354919434,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.020331401959992945,0.5869391560554504,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.010345478891395032,0.6055689454078674,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.01229975923585395,0.6071715354919434,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.009926726129682114,0.6160857677459717,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.009624237834941596,0.6232973337173462,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.007494838578471293,0.6283053755760193,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.007057044189423323,0.6372195482254028,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.007198259486661603,0.6374199390411377,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.006236068593959014,0.6410256028175354,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.00580759352305904,0.6444311738014221,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.005565557667675118,0.6472356915473938,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.005409394507296383,0.6495392918586731,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.005298262132176508,0.6519431471824646,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.004829781556812425,0.6563501358032227,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.004662407542734097,0.6578525900840759,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.004593065474182367,0.6585537195205688,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.004402817809022963,0.6609575748443604,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.004145912864866356,0.6614583730697632,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.003969265021927034,0.6609575748443604,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.0038179350764645883,0.6607571840286255,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.0036831521429121494,0.6646634936332703,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
