iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.846056307355563,0.23208336532115936,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
1,1.5354577054580052,0.3028333783149719,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
2,1.4879931509494781,0.31391671299934387,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
3,1.2733770608901978,0.3465000092983246,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
4,1.39290006707112,0.3562917113304138,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
5,1.3257471347848575,0.3439583480358124,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
6,1.0044257057209809,0.3831250071525574,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
7,0.8928134428958098,0.39779168367385864,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
8,0.773392221579949,0.4152916669845581,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
9,0.5911003885169824,0.4362916946411133,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
10,0.6856937830646833,0.41999995708465576,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
11,0.6027244670937458,0.44737502932548523,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
12,0.45147960260510445,0.468916654586792,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
13,0.47646399556348723,0.45899999141693115,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
14,0.2934506684541702,0.49112504720687866,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
15,0.47223178793986637,0.4644584059715271,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
16,0.4106309632770717,0.48454174399375916,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
17,0.4215643856053551,0.4952083230018616,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
18,0.24484072516982755,0.5039167404174805,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
19,0.16868368396535516,0.5174583792686462,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
20,0.1981012785496811,0.5170000791549683,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
21,0.11474868779381116,0.5336666703224182,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
22,0.1650951912937065,0.5170416235923767,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
23,0.09318440997352202,0.5400000810623169,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
24,0.20392677560448647,0.5287083983421326,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
25,0.05878785531967878,0.549041748046875,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
26,0.06384096170465152,0.5452083945274353,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
27,0.04580163311523696,0.5506666898727417,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
28,0.06313344944889347,0.548958420753479,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
29,0.03304142955069741,0.5591250658035278,24,4,500,1000,0.0,15,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
