iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.6230682345728079,0.3548677861690521,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
1,0.02023546564547966,0.42918670177459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
2,0.0073571825050748885,0.4355970025062561,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
3,0.004413892398588359,0.4364984929561615,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
4,0.0031177944717152664,0.43499597907066345,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
5,0.00236629475451385,0.43649840354919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
6,0.001892358452702562,0.436197966337204,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
7,0.0015761008398840204,0.4381009340286255,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
8,0.0013413884250136714,0.4391025900840759,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
9,0.0011694918842598174,0.43800079822540283,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
10,0.0010399111755153474,0.4399038553237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
11,0.0009325137968213918,0.4386017322540283,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
12,0.0008377321355510503,0.44020435214042664,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
13,0.000766124411408479,0.43930289149284363,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
14,0.0007003068919099557,0.4391025900840759,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
15,0.0006468727151514031,0.43830132484436035,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
16,0.0006118084711488336,0.43950319290161133,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
17,0.0005654414781020023,0.43890225887298584,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
18,0.0005299600961734541,0.4400040805339813,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
19,0.0005022493872578101,0.4394030272960663,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
20,0.0004773790266578241,0.44030457735061646,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
21,0.00045138651451755624,0.4397035539150238,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
22,0.00042351237182932283,0.43980368971824646,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
23,0.00040818417498182197,0.43900248408317566,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
24,0.0003880306030623615,0.44090551137924194,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
25,0.00036977915685080615,0.4388020932674408,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
26,0.0003529373607307207,0.44000405073165894,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
27,0.0003410276767681353,0.4393029808998108,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
28,0.000327697473646064,0.4390023648738861,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
29,0.00031571271271483664,0.43960344791412354,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.0
