iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.76159,95.80850219726562,9.617172241210938,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
1,85.67062,90.45777130126953,9.08230209350586,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
2,79.97891,85.6268310546875,8.602020263671875,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
3,74.61452,81.0352783203125,8.14399528503418,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
4,69.71747,76.6360855102539,7.704324722290039,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
5,65.16692,72.56774139404297,7.297718048095703,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
6,60.836952,68.55647277832031,6.899463653564453,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
7,56.796432,64.93091583251953,6.537414073944092,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
8,53.120373,61.6653938293457,6.211699962615967,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
9,49.711952,58.47808837890625,5.893557548522949,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
10,46.51226,55.467037200927734,5.593068599700928,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
11,43.489807,52.589210510253906,5.30426025390625,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
12,40.71416,49.940338134765625,5.038288116455078,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
13,38.087025,47.495079040527344,4.793869972229004,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
14,35.626392,45.16281509399414,4.559300422668457,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
15,33.362167,42.82939529418945,4.323866844177246,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
16,31.317028,40.69566345214844,4.110156536102295,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
17,29.355732,38.74644470214844,3.914111375808716,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
18,27.489244,36.856204986572266,3.7235031127929688,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
19,25.729841,35.00749588012695,3.537099599838257,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
20,24.108002,33.30681228637695,3.3659415245056152,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
21,22.63343,31.65211296081543,3.1991827487945557,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
22,21.217468,30.124122619628906,3.0451700687408447,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
23,19.919004,28.644027709960938,2.8966426849365234,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
24,18.723827,27.274721145629883,2.758178234100342,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
25,17.590033,25.95416831970215,2.624282121658325,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
26,16.514332,24.705320358276367,2.4978227615356445,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
27,15.511749,23.50739860534668,2.376296281814575,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
28,14.5743,22.40281105041504,2.26432728767395,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
29,13.711976,21.37879180908203,2.160181760787964,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
30,12.889622,20.406396865844727,2.061365842819214,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
31,12.117466,19.458850860595703,1.9652787446975708,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
32,11.403797,18.573118209838867,1.8744423389434814,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
33,10.730598,17.7387752532959,1.7891044616699219,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
34,10.081411,16.92066192626953,1.7056690454483032,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
35,9.491264,16.116069793701172,1.6232531070709229,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
36,8.936877,15.411048889160156,1.5512657165527344,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
37,8.415928,14.708288192749023,1.4796866178512573,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
38,7.9274306,14.05313491821289,1.4117351770401,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
39,7.471437,13.40362548828125,1.345032811164856,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
40,7.040944,12.824691772460938,1.2854201793670654,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
41,6.6489363,12.272817611694336,1.228594183921814,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
42,6.283203,11.744037628173828,1.17329740524292,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
43,5.9406505,11.224188804626465,1.1198971271514893,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
44,5.6107507,10.73705768585205,1.0693904161453247,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
45,5.3021345,10.25723934173584,1.0198179483413696,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
46,5.0149827,9.790478706359863,0.9721699357032776,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
47,4.740424,9.409573554992676,0.9321923851966858,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
48,4.479982,9.018282890319824,0.8918368816375732,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
49,4.233919,8.609280586242676,0.8491767048835754,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
50,4.0138407,8.231343269348145,0.8098189234733582,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
51,3.8050807,7.883691787719727,0.7736843824386597,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
52,3.603279,7.570033550262451,0.741018533706665,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
53,3.4178195,7.261531829833984,0.7087129354476929,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
54,3.2429204,7.021964073181152,0.683164656162262,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
55,3.0752962,6.728816032409668,0.6523165702819824,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
56,2.9208632,6.469250202178955,0.6248522996902466,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
57,2.773737,6.227888107299805,0.5993802547454834,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
58,2.638877,5.972383975982666,0.5724732279777527,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
59,2.5137544,5.75336217880249,0.5492551326751709,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
60,2.391425,5.521152973175049,0.5246185064315796,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
61,2.2764893,5.328294277191162,0.5041086673736572,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
62,2.1657856,5.131072521209717,0.4832116961479187,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
63,2.0643046,4.924165725708008,0.46137747168540955,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
64,1.9704219,4.744719982147217,0.442138671875,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
65,1.8822805,4.59390115737915,0.42599645256996155,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
66,1.798647,4.411911964416504,0.4066525101661682,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
67,1.7182156,4.269822597503662,0.3910956084728241,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
68,1.6447233,4.123983860015869,0.3754785656929016,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
69,1.5745171,3.980745553970337,0.359934538602829,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
70,1.5089711,3.8485970497131348,0.34605810046195984,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
71,1.4459128,3.7344040870666504,0.33365732431411743,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
72,1.3865346,3.6294922828674316,0.32232218980789185,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
73,1.3307357,3.5299878120422363,0.3112877309322357,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
74,1.2786156,3.4267070293426514,0.2999378442764282,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
75,1.2295161,3.320648193359375,0.2884391248226166,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
76,1.1832776,3.2238335609436035,0.27797001600265503,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
77,1.1389203,3.1342196464538574,0.2683255970478058,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
78,1.0982448,3.0605111122131348,0.26000893115997314,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
79,1.0585269,2.9810538291931152,0.25100693106651306,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
