iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,118.56009,119.21773529052734,9.607992172241211,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
1,110.94909,113.4646224975586,9.07922649383545,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
2,103.88272,108.24774932861328,8.595348358154297,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
3,97.363335,103.22586059570312,8.126667976379395,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
4,91.33267,98.51410675048828,7.6969990730285645,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
5,85.71685,93.95622253417969,7.28675651550293,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
6,80.604904,89.85440063476562,6.921890735626221,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
7,75.77598,85.85000610351562,6.565340518951416,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
8,71.23056,82.04256439208984,6.222385406494141,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
9,66.95047,78.38388061523438,5.894428253173828,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
10,63.029667,75.11947631835938,5.597281455993652,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
11,59.43165,72.0621337890625,5.330382347106934,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
12,56.126144,69.21951293945312,5.076027870178223,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
13,52.946075,66.45466613769531,4.830721855163574,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
14,49.963623,63.84652328491211,4.5975213050842285,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
15,47.19875,61.330989837646484,4.38451623916626,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
16,44.692936,59.21430587768555,4.20753812789917,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
17,42.312466,57.164794921875,4.038120746612549,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
18,40.045868,55.2480354309082,3.883256196975708,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
19,37.927902,53.30936813354492,3.7075817584991455,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
20,35.94837,51.47582244873047,3.5585174560546875,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
21,34.09412,49.750308990478516,3.423855781555176,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
22,32.349663,47.947689056396484,3.2738935947418213,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
23,30.749964,46.402992248535156,3.1551594734191895,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
24,29.227848,44.92787170410156,3.0455331802368164,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
25,27.88968,43.40829849243164,2.9319193363189697,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
26,26.526484,41.974937438964844,2.8150811195373535,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
27,25.278072,40.758216857910156,2.7261264324188232,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
28,24.062166,39.578819274902344,2.6422641277313232,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
29,22.926472,38.47207260131836,2.555537700653076,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
