iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,88.45093359629313,8.664948463439941,97.57693481445312,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
1,70.39954128265381,7.561293125152588,85.4011459350586,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
2,56.514498481750486,6.698805332183838,75.86394500732422,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
3,45.96577056248983,5.895041465759277,67.00215911865234,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
4,37.700305728912355,5.254750728607178,59.8323974609375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
5,31.341114508310955,4.723736763000488,53.936100006103516,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
6,26.13196847597758,4.255864143371582,48.642578125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
7,22.152028493881225,3.90006685256958,44.515254974365234,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
8,19.023772090276083,3.5675606727600098,40.76742172241211,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
9,16.287883507410687,3.2572884559631348,37.31082534790039,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
10,14.067195987701416,2.9844417572021484,34.23502731323242,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
11,12.445199769337972,2.7788164615631104,31.852914810180664,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
12,10.928264937400819,2.579883575439453,29.641435623168945,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
13,9.550110972722372,2.3810222148895264,27.40999984741211,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
14,8.481309047540028,2.208702802658081,25.456737518310547,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
15,7.601191980838776,2.0728743076324463,23.874309539794922,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
16,6.883458199501038,1.9508616924285889,22.459381103515625,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
17,6.237884367307027,1.8585984706878662,21.31234359741211,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
18,5.692655947605769,1.7530447244644165,20.11354637145996,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
19,5.197695902188619,1.6673696041107178,19.009532928466797,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
20,4.876831816832224,1.6147488355636597,18.339231491088867,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
21,4.5574949824810025,1.5812245607376099,17.751239776611328,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
22,4.270365424553553,1.5074771642684937,16.914770126342773,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
23,3.9677363042036693,1.4440783262252808,16.13298797607422,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
24,3.7403389163812,1.3860599994659424,15.368135452270508,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
25,3.4669520286719004,1.3332719802856445,14.74841022491455,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
26,3.2915306437015532,1.2967318296432495,14.190539360046387,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
27,3.0875616484880446,1.243129014968872,13.553223609924316,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
28,2.9840494283040364,1.2125798463821411,13.186111450195312,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
29,2.8550708915789924,1.191406488418579,12.865561485290527,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
