iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,77.44006352742512,8.629841804504395,87.4604721069336,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
1,61.74754241943359,7.5072021484375,76.05118560791016,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
2,49.58728233973185,6.59458065032959,66.8263168334961,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
3,40.10768569310506,5.841513633728027,59.18254089355469,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
4,32.841239573160806,5.191908836364746,52.6317253112793,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
5,26.89114330291748,4.634270191192627,46.998409271240234,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
6,22.22145293235779,4.157227516174316,42.19737243652344,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
7,18.603876384099326,3.719982147216797,37.79727554321289,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
8,15.689576012293498,3.347670316696167,34.064247131347656,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
9,13.390002148946126,3.0606777667999268,31.168691635131836,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
10,11.439771113395691,2.790717363357544,28.464658737182617,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
11,9.876228521664938,2.5502939224243164,26.04033660888672,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
12,8.600060292879741,2.324125289916992,23.756853103637695,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
13,7.425042692820231,2.1322684288024902,21.83574676513672,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
14,6.504966456095378,1.9635711908340454,20.14915657043457,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
15,5.7935903175671895,1.8231825828552246,18.734888076782227,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
16,5.126769454081853,1.6918410062789917,17.430828094482422,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
