iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,99.42039552052816,8.654464721679688,109.19786071777344,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
1,79.85608996709188,7.6338348388671875,96.5695571899414,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
2,64.1763181813558,6.750313758850098,85.98961639404297,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
3,52.58272353490194,5.980404376983643,76.65135955810547,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
4,43.661371631622316,5.368416786193848,69.09383392333984,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
5,36.712154213587446,4.928325176239014,63.428466796875,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
6,30.88981517791748,4.531528949737549,58.2462043762207,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
7,26.22722599665324,4.146708011627197,53.40273666381836,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
8,22.33441159407298,3.865116834640503,49.311885833740234,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
9,19.33074823220571,3.5950005054473877,45.83012008666992,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
10,17.002018745740255,3.4047675132751465,43.04301452636719,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
11,15.024669534365335,3.203488826751709,40.185394287109375,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
12,13.363336049715677,3.0105135440826416,37.459136962890625,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
13,11.99663827975591,2.836564302444458,35.12815856933594,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
14,10.838815811475119,2.701188325881958,33.2133674621582,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
15,9.736844864686331,2.5883941650390625,31.427379608154297,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
16,8.853627024491628,2.4664812088012695,29.79862403869629,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
17,8.077248098452886,2.400625705718994,28.31183624267578,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
18,7.436417855819067,2.3289902210235596,27.034753799438477,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
19,6.845998519659043,2.2543554306030273,25.80722427368164,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
20,6.429327833652496,2.19549298286438,24.76514434814453,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
21,5.990794278383255,2.1490540504455566,23.973857879638672,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
22,5.594380834499995,2.098334550857544,23.07503890991211,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
23,5.358427740931511,2.0546579360961914,22.438907623291016,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
24,5.074283801317215,2.005451202392578,21.637283325195312,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
25,4.863851643204689,1.9776567220687866,21.078411102294922,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
26,4.669856548309326,1.9502724409103394,20.45395278930664,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
27,4.527895143826803,1.9226312637329102,19.99874496459961,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
28,4.389042552312215,1.879257082939148,19.706911087036133,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
29,4.158839582602183,1.8530902862548828,19.13315773010254,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
30,4.0571764198939,1.836293339729309,18.607177734375,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
31,3.9124270725250243,1.8121389150619507,18.20689582824707,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
32,3.788987948099772,1.8194905519485474,18.076290130615234,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
33,3.7348857033252716,1.7991124391555786,17.909927368164062,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
34,3.643359682559967,1.7806804180145264,17.661964416503906,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
35,3.5529095085461933,1.762428879737854,17.34718132019043,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
36,3.4820322493712106,1.7585227489471436,17.074344635009766,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
37,3.401996161142985,1.7418920993804932,16.874597549438477,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
38,3.2811485997835796,1.702833652496338,16.50154685974121,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
39,3.2039079199234646,1.6923243999481201,16.237449645996094,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
40,3.1775688620408378,1.6823991537094116,16.136947631835938,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
41,3.1124276614189146,1.6573667526245117,15.943079948425293,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
42,3.1437674580017725,1.6454001665115356,15.794315338134766,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
43,3.087465038895607,1.6369764804840088,15.630138397216797,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
