iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,88.65473569234213,8.779806137084961,98.74649047851562,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
1,70.44620538075765,7.659302711486816,86.46575927734375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
2,56.55824118296305,6.715388298034668,76.0634765625,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
3,45.72099944432576,5.916938781738281,67.28076934814453,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
4,37.67598064422607,5.302324295043945,60.426395416259766,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
5,31.29320027669271,4.764346122741699,54.47358322143555,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
6,26.36698630332947,4.295376777648926,49.20328140258789,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
7,22.360057741800944,3.9174187183380127,45.04216003417969,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
8,19.016880912780763,3.5648064613342285,41.100181579589844,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
9,16.285234111150107,3.2395784854888916,37.48164749145508,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
10,14.152010779380799,2.986639976501465,34.63643264770508,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
11,12.318512285550435,2.751415252685547,31.92110824584961,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
12,10.908595830599467,2.5651745796203613,29.680023193359375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
13,9.72907651424408,2.4138383865356445,27.85919952392578,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
14,8.629792209466299,2.268961191177368,26.097915649414062,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
15,7.674126238028208,2.128037452697754,24.468467712402344,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
16,6.889239186445872,2.00370717048645,22.97342872619629,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
17,6.301805525620779,1.8886010646820068,21.64902687072754,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
18,5.709217947324117,1.793549656867981,20.443910598754883,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
19,5.230159235795339,1.7054630517959595,19.33282470703125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
20,4.801146136124928,1.6343882083892822,18.453861236572266,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
21,4.463708970149358,1.5576226711273193,17.569608688354492,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
22,4.206369528373083,1.5025811195373535,16.831920623779297,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
23,3.8970948286851246,1.4292656183242798,15.986445426940918,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
24,3.693043474157651,1.3745813369750977,15.362442016601562,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
25,3.5225256844361623,1.3387210369110107,14.821032524108887,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
26,3.3502570152282716,1.3045815229415894,14.316354751586914,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
27,3.175720239082972,1.2491856813430786,13.70447826385498,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
28,2.989685713251432,1.2119624614715576,13.171165466308594,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
29,2.871662513613701,1.1890888214111328,12.861943244934082,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
30,2.7696616520484287,1.1717547178268433,12.629541397094727,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
31,2.6248170216878255,1.1333853006362915,12.207557678222656,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
32,2.521486658851306,1.1203354597091675,11.946147918701172,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
33,2.4260816103219986,1.0804282426834106,11.542156219482422,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
34,2.3450007583697636,1.0795245170593262,11.30126953125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
35,2.2590296349922814,1.0568063259124756,11.061798095703125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
36,2.182066415945689,1.031364917755127,10.731825828552246,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
