iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,104.52705,106.7404556274414,9.643584251403809,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
1,97.62498,101.34776306152344,9.124810218811035,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
2,91.14339,96.17333984375,8.623685836791992,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
3,85.228516,91.28379821777344,8.156951904296875,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
4,79.70154,86.71403503417969,7.727595329284668,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
5,74.387985,82.31597137451172,7.304460048675537,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
6,69.66138,78.2452392578125,6.923393726348877,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
7,65.24245,74.49344635009766,6.565395355224609,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
8,61.196537,71.00289916992188,6.232314586639404,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
9,57.368835,67.61590576171875,5.9073686599731445,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
10,53.860943,64.39399719238281,5.601424217224121,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
11,50.539474,61.43914794921875,5.313442707061768,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
12,47.409367,58.55039978027344,5.043044090270996,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
13,44.49334,55.967899322509766,4.797240734100342,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
14,41.879387,53.52677917480469,4.567323684692383,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
15,39.351776,51.16910171508789,4.3473687171936035,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
16,36.97568,48.92459487915039,4.131139278411865,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
17,34.838833,46.8614616394043,3.9370574951171875,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
18,32.912277,44.908180236816406,3.7548205852508545,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
19,31.057308,43.009979248046875,3.573923349380493,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
20,29.277794,41.19544219970703,3.4025425910949707,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
21,27.617952,39.603309631347656,3.249802350997925,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
