iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,118.50448,119.57624053955078,9.633597373962402,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
1,110.870895,113.91544342041016,9.116100311279297,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
2,103.8123,108.40767669677734,8.600964546203613,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
3,97.275314,103.37637329101562,8.144599914550781,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
4,91.14046,98.58889770507812,7.727325439453125,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
5,85.27437,93.94215393066406,7.305281639099121,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
6,80.113655,89.74593353271484,6.938732147216797,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
7,75.27725,85.74630737304688,6.57843542098999,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
8,70.819244,82.01828002929688,6.250601768493652,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
9,66.581825,78.49909210205078,5.925205707550049,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
10,62.697304,75.086669921875,5.626977920532227,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
11,59.044506,72.01837158203125,5.350179195404053,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
12,55.556564,69.07904815673828,5.096590518951416,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
13,52.354073,66.3575668334961,4.854277610778809,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
14,49.461037,63.87335968017578,4.639717102050781,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
15,46.671047,61.428810119628906,4.438492774963379,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
16,44.032814,59.07954406738281,4.237715721130371,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
17,41.636143,56.9998779296875,4.062521457672119,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
18,39.500412,54.90399932861328,3.8831405639648438,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
19,37.457287,52.922176361083984,3.7087244987487793,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
20,35.497902,50.975990295410156,3.547266960144043,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
21,33.66302,49.28077697753906,3.407496690750122,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
22,31.988886,47.58123016357422,3.2702319622039795,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
23,30.368187,46.1227912902832,3.1602120399475098,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
24,28.807285,44.791080474853516,3.0520267486572266,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
25,27.407429,43.472557067871094,2.9307165145874023,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
26,26.069736,42.21968460083008,2.8486063480377197,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
27,24.822134,40.915924072265625,2.736199140548706,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
28,23.631731,39.68962097167969,2.6418025493621826,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
29,22.56898,38.56978225708008,2.5580930709838867,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
30,21.524548,37.569618225097656,2.482473850250244,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
31,20.522314,36.45318603515625,2.411283254623413,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
32,19.611563,35.521728515625,2.3562777042388916,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
33,18.75482,34.51803207397461,2.2789597511291504,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
34,17.939964,33.84393310546875,2.2412285804748535,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
35,17.17807,32.983482360839844,2.179806709289551,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
36,16.487621,32.24106979370117,2.1449177265167236,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
37,15.814403,31.41559600830078,2.085209369659424,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
38,15.146872,30.655065536499023,2.042597770690918,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
39,14.54746,29.9811954498291,2.0040342807769775,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
40,13.981109,29.28130531311035,1.9589022397994995,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
41,13.444909,28.536909103393555,1.9139227867126465,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
42,12.917977,27.973766326904297,1.8885948657989502,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
43,12.44262,27.291635513305664,1.8480514287948608,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
44,12.00371,26.778011322021484,1.829532504081726,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
45,11.570139,26.249832153320312,1.8023484945297241,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
46,11.159631,25.64014434814453,1.7708247900009155,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
47,10.763096,25.107492446899414,1.752553939819336,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
48,10.369621,24.549522399902344,1.72407865524292,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
49,9.999717,24.087646484375,1.7079020738601685,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
50,9.663417,23.62679672241211,1.6992762088775635,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
51,9.329411,23.198440551757812,1.6859074831008911,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
52,9.029488,22.76473045349121,1.6620641946792603,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
53,8.715337,22.33517837524414,1.6616926193237305,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
54,8.430205,21.88011932373047,1.6351163387298584,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
55,8.175183,21.484668731689453,1.6221903562545776,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
56,7.9224944,21.218381881713867,1.618236780166626,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
57,7.669489,20.988201141357422,1.6190283298492432,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
58,7.4423127,20.59038543701172,1.5919710397720337,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
59,7.21952,20.25229263305664,1.5875608921051025,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
60,6.9960694,19.869129180908203,1.576353669166565,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
61,6.7700715,19.589187622070312,1.582137942314148,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
62,6.5744696,19.2686710357666,1.568873643875122,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
63,6.3724003,19.079933166503906,1.5708473920822144,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
64,6.172156,18.728918075561523,1.5705119371414185,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
65,5.989287,18.42009925842285,1.5608209371566772,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
66,5.82172,18.25467300415039,1.5714471340179443,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
67,5.663017,17.94436264038086,1.5581473112106323,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
68,5.518559,17.669628143310547,1.5553977489471436,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
69,5.363951,17.38422203063965,1.5486128330230713,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
70,5.227728,17.14169692993164,1.5395457744598389,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
71,5.0887465,16.944917678833008,1.5382680892944336,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
72,4.9640803,16.696699142456055,1.5303349494934082,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
73,4.834235,16.579788208007812,1.5523309707641602,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
74,4.7268424,16.298643112182617,1.5360596179962158,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
75,4.6083055,16.078815460205078,1.5340601205825806,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
76,4.510312,15.86536693572998,1.5276023149490356,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
77,4.408959,15.671326637268066,1.5222201347351074,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
78,4.3178124,15.470748901367188,1.5314652919769287,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
79,4.217276,15.303242683410645,1.5266917943954468,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
80,4.1181154,15.182395935058594,1.5241972208023071,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
81,4.036824,15.003374099731445,1.5247997045516968,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
82,3.9544291,14.871569633483887,1.517324447631836,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
83,3.8825452,14.70883846282959,1.5175163745880127,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
84,3.8057992,14.547378540039062,1.5172193050384521,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
85,3.7261376,14.438501358032227,1.5220370292663574,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
86,3.6429806,14.315851211547852,1.5235568284988403,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
87,3.5750756,14.200634956359863,1.5240294933319092,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
88,3.494707,14.081222534179688,1.5385732650756836,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
89,3.4187212,13.975207328796387,1.5409061908721924,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
90,3.359474,13.848258972167969,1.5414587259292603,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
