iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,87.48357552846272,8.567134857177734,96.48282623291016,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
1,69.24228210449219,7.469615936279297,84.32891845703125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
2,55.63893438975016,6.5904130935668945,74.69697570800781,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
3,45.071077531178794,5.848377227783203,66.54041290283203,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
4,36.94817118962606,5.202818393707275,59.412906646728516,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
5,30.681498543421426,4.71504020690918,53.80714797973633,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
6,25.759222637812297,4.290096282958984,48.92503356933594,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
7,21.677244908014934,3.8790736198425293,44.26936340332031,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
8,18.575228328704835,3.552422285079956,40.707027435302734,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
9,15.98348554611206,3.288130760192871,37.59788131713867,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
10,13.983197016716003,3.077711820602417,35.093807220458984,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
11,12.281224484443664,2.8676445484161377,32.66595458984375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
12,10.704740041097006,2.652583360671997,30.250398635864258,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
13,9.394239683151245,2.472642183303833,28.142475128173828,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
14,8.325484652519226,2.32393217086792,26.418153762817383,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
15,7.495076893965403,2.1800856590270996,24.837156295776367,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
16,6.802861250638962,2.052067279815674,23.353187561035156,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
