iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,88.19599899291993,8.600601196289062,96.70700073242188,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
1,70.26653370539347,7.482710361480713,84.46403503417969,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
2,56.23887687683106,6.553404331207275,74.2538070678711,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
3,45.48883248011271,5.802664279937744,66.01384735107422,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
4,37.31682145436605,5.187407493591309,59.01390838623047,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
5,30.9731915473938,4.677259922027588,53.3294792175293,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
6,25.92365275065104,4.250083923339844,48.517696380615234,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
7,21.965403076807657,3.8577170372009277,44.1837043762207,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
8,18.71306440671285,3.531176805496216,40.31257629394531,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
9,16.047384525934856,3.2329676151275635,37.00679397583008,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
10,13.878192005157471,2.968362808227539,34.04500198364258,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
11,12.045081796646118,2.74102520942688,31.50933074951172,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
12,10.681294082005818,2.5546650886535645,29.38323974609375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
13,9.474353529612223,2.368900775909424,27.289649963378906,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
14,8.403476236661275,2.2206034660339355,25.612442016601562,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
15,7.537443706989288,2.0945193767547607,24.081951141357422,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
16,6.724785726865132,1.9470916986465454,22.373538970947266,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
17,6.129334445794424,1.8517282009124756,21.29755210876465,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
18,5.628421321709951,1.7503178119659424,20.186620712280273,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
19,5.226846574942271,1.6811590194702148,19.240676879882812,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
20,4.8390190855662025,1.6031571626663208,18.328073501586914,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
21,4.399634892145793,1.5322314500808716,17.482515335083008,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
22,4.073716833591461,1.4724258184432983,16.70177459716797,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
23,3.7903396103779476,1.4143846035003662,15.962270736694336,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
24,3.5410064244270325,1.3765528202056885,15.324085235595703,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
25,3.3725164328018824,1.3343044519424438,14.759746551513672,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
