iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,95.42194,98.89878845214844,9.651247024536133,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
1,89.05491,93.63882446289062,9.131229400634766,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
2,82.96112,88.611083984375,8.634069442749023,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
3,77.47668,83.85114288330078,8.164276123046875,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
4,72.36216,79.40740203857422,7.729007244110107,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
5,67.45779,75.15168762207031,7.310420989990234,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
6,63.022606,71.17282104492188,6.91830587387085,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
7,58.886406,67.45968627929688,6.549804210662842,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
8,55.082527,64.02705383300781,6.211806297302246,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
9,51.547245,60.75259780883789,5.889522552490234,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
10,48.256298,57.69233322143555,5.586328983306885,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
11,45.167316,54.80387496948242,5.297061443328857,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
12,42.29154,52.03228759765625,5.02574348449707,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
13,39.5758,49.49403381347656,4.774017810821533,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
14,37.124863,47.137977600097656,4.540456771850586,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
15,34.784206,44.84539031982422,4.313116550445557,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
16,32.571095,42.6764030456543,4.10026216506958,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
17,30.610703,40.66376495361328,3.9023935794830322,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
18,28.801172,38.82859420776367,3.7218103408813477,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
19,27.057018,36.92622375488281,3.5323243141174316,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
20,25.400751,35.26986312866211,3.3689393997192383,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
21,23.842754,33.66455078125,3.2074520587921143,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
22,22.418343,32.085243225097656,3.0504419803619385,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
23,21.067856,30.673809051513672,2.9098880290985107,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
24,19.778725,29.241352081298828,2.768197774887085,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
25,18.613802,27.941238403320312,2.638732671737671,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
26,17.530424,26.667478561401367,2.511687755584717,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
27,16.491026,25.49598503112793,2.3947432041168213,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
