iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,77.4635355758667,8.651531219482422,87.68119812011719,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
1,61.5222537612915,7.5267415046691895,76.29670715332031,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
2,49.04146085103353,6.543378829956055,66.30569458007812,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
3,39.634095929463705,5.744758129119873,58.251304626464844,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
4,32.312419967651365,5.103535175323486,51.750308990478516,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
5,26.584640601476032,4.557294845581055,46.24669647216797,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
6,21.982168544133504,4.053061008453369,41.14045333862305,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
7,18.37559005101522,3.6261231899261475,36.84782791137695,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
8,15.446849714914958,3.28098201751709,33.37929916381836,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
9,13.21064988454183,3.005629301071167,30.5885066986084,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
10,11.455868175824483,2.7537479400634766,28.055456161499023,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
11,9.940417958895365,2.5159058570861816,25.64304542541504,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
12,8.502693432172139,2.294053316116333,23.446704864501953,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
13,7.463504028320313,2.1071653366088867,21.59902000427246,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
14,6.5753968175252275,1.9513367414474487,20.03704071044922,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
15,5.847783685127894,1.7930155992507935,18.460067749023438,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
16,5.168350057999293,1.6771527528762817,17.314613342285156,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
17,4.590857545932134,1.5547484159469604,16.07842254638672,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
18,4.1280510369936625,1.4414602518081665,14.946284294128418,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
19,3.7026439048846562,1.3338065147399902,13.87932014465332,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
20,3.39508004228274,1.2539581060409546,13.09023666381836,3,150,10,500,10,0.0,0.1,False,10,False,0.01,,5,300,2
