iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,100.35024044036865,8.64730453491211,109.51422119140625,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
1,80.21594510396322,7.551852226257324,96.28358459472656,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
2,64.70441496531168,6.720450401306152,86.02213287353516,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
3,53.01246296564738,5.9628801345825195,76.77710723876953,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
4,43.81967254638672,5.3692145347595215,69.17184448242188,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
5,36.70796593983968,4.858250141143799,62.871726989746094,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
6,30.82379346529643,4.425682067871094,57.16509246826172,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
7,26.331868766148887,4.107563495635986,52.758705139160156,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
8,22.80537483851115,3.836591958999634,48.97443389892578,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
9,19.709891033172607,3.5573718547821045,45.33045196533203,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
10,17.25503473599752,3.324451446533203,42.123199462890625,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
11,15.406129465103149,3.16204571723938,39.618595123291016,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
12,13.705176703135173,3.002765655517578,37.40475082397461,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
13,12.161470635732014,2.8346810340881348,35.178531646728516,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
14,10.920488189061484,2.671339511871338,33.04156494140625,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
15,9.89590540409088,2.5485310554504395,31.232318878173828,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
16,9.098885785738627,2.438181161880493,29.69072914123535,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
17,8.33302797317505,2.3781895637512207,28.452369689941406,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
18,7.695872358878454,2.288356065750122,27.13555335998535,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
19,7.117182848453521,2.232646942138672,26.057605743408203,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
20,6.711319991747538,2.1912119388580322,25.162691116333008,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
21,6.298669492403667,2.176745653152466,24.521312713623047,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
22,5.968190197547277,2.095773458480835,23.46511459350586,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
23,5.5993861023585,2.0386557579040527,22.549436569213867,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
24,5.326560792525609,2.0086212158203125,21.834922790527344,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
25,4.978783701658249,1.9567118883132935,21.09932518005371,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
26,4.764489475091298,1.938042402267456,20.514883041381836,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
27,4.512030965884526,1.907484531402588,19.84430503845215,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
28,4.363937227527301,1.8862626552581787,19.270273208618164,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
29,4.207455917398135,1.8630943298339844,18.939594268798828,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
30,4.035366501013438,1.8299387693405151,18.38880729675293,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
31,3.9163576598962146,1.808563470840454,17.950687408447266,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
32,3.847560003201167,1.8147153854370117,17.858142852783203,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
33,3.720273681084315,1.8008136749267578,17.465181350708008,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
34,3.592062605222066,1.789918065071106,17.08405113220215,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
35,3.50678269803524,1.7949711084365845,16.87897300720215,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
36,3.4396122868855796,1.7605714797973633,16.559467315673828,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
37,3.399065150618553,1.7373311519622803,16.253427505493164,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
38,3.3607921000321705,1.7305896282196045,16.21377944946289,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
39,3.275873086253802,1.7155449390411377,15.93271541595459,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
40,3.1288738016287487,1.7036409378051758,15.573018074035645,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
41,3.142468548019727,1.670800805091858,15.301308631896973,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
42,3.094790673653285,1.6470630168914795,15.198573112487793,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
43,3.0823021235068637,1.6622051000595093,15.077164649963379,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
44,3.0607053885857263,1.6462774276733398,14.819662094116211,3,150,10,500,10,0.0,1.5,False,10,False,0.01,,5,300,2
