iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,88.54172678629557,8.66525650024414,97.54425048828125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
1,70.54847993214925,7.558547496795654,85.32272338867188,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
2,56.91176996866862,6.654536724090576,75.30146789550781,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
3,46.18017505009969,5.927108287811279,67.13626098632812,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
4,37.971950174967446,5.289340972900391,60.184837341308594,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
5,31.289567050933837,4.747856616973877,54.1649169921875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
6,26.069387413660685,4.306171417236328,49.054508209228516,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
7,22.011224269866943,3.8866264820098877,44.525508880615234,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
8,18.713627847035728,3.543081045150757,40.605674743652344,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
9,16.120301799774168,3.2807934284210205,37.62478256225586,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
10,14.029191474914551,3.015300989151001,34.65582275390625,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
11,12.280274416605632,2.777101993560791,31.95490074157715,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
12,10.85691589196523,2.5698800086975098,29.53129005432129,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
13,9.557963925997417,2.3871824741363525,27.57209014892578,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
14,8.480589230855307,2.246751070022583,25.871463775634766,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
15,7.662885770003001,2.1292641162872314,24.42028045654297,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
16,6.9040501562754315,2.014220714569092,23.012014389038086,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
17,6.252470784187317,1.9092198610305786,21.777156829833984,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
18,5.623190925121308,1.8105865716934204,20.546798706054688,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
19,5.210802034536997,1.730279564857483,19.520849227905273,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
20,4.7705954507986705,1.6517293453216553,18.62285041809082,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
21,4.4221222237745925,1.5669060945510864,17.602052688598633,3,150,10,500,10,0.0,1.0,False,10,False,0.01,,5,300,2
