iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,119.03669,119.49345397949219,9.634262084960938,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
1,111.45513,113.51260375976562,9.07945728302002,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
2,104.49604,108.08397674560547,8.579527854919434,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
3,97.952644,102.97273254394531,8.104658126831055,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
4,91.96788,98.12129974365234,7.66822624206543,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
5,86.27174,93.51241302490234,7.255342960357666,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
6,80.96172,89.38140106201172,6.878560543060303,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
7,76.09215,85.27617645263672,6.50677490234375,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
8,71.65223,81.53132629394531,6.165080547332764,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
9,67.27633,77.82677459716797,5.85416841506958,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
10,63.43258,74.49087524414062,5.54431676864624,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
11,59.774517,71.44099426269531,5.277446269989014,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
12,56.2962,68.56291198730469,5.032059192657471,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
13,53.18749,65.94628143310547,4.795493125915527,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
14,50.15567,63.44588851928711,4.574479103088379,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
15,47.413185,61.087852478027344,4.369523525238037,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
16,44.731598,58.65089416503906,4.157768726348877,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
17,42.258823,56.3905029296875,3.973362684249878,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
18,40.0461,54.42262649536133,3.7968637943267822,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
19,37.915375,52.54161071777344,3.6408045291900635,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
20,36.026894,50.78541946411133,3.5036873817443848,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
21,34.18614,49.01670455932617,3.353320360183716,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
22,32.4235,47.453941345214844,3.232347011566162,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
23,30.765188,45.92325973510742,3.1168010234832764,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
24,29.200977,44.39002990722656,3.0031001567840576,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
25,27.762314,42.97317123413086,2.8903725147247314,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
26,26.406403,41.55925369262695,2.7812864780426025,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
27,25.133617,40.29886245727539,2.6907103061676025,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
28,24.005177,39.17282485961914,2.593799352645874,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
29,22.878334,37.94586181640625,2.4947941303253174,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
30,21.852446,36.759788513183594,2.4070777893066406,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
31,20.870846,35.733585357666016,2.3327579498291016,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
32,19.92074,34.777488708496094,2.2678821086883545,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
33,19.042585,33.83412170410156,2.1987998485565186,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
34,18.238642,33.00259017944336,2.1511640548706055,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
35,17.497787,32.13948440551758,2.103633403778076,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
36,16.753359,31.393688201904297,2.0524940490722656,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
37,16.054167,30.70428466796875,2.011812210083008,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
38,15.397302,29.850419998168945,1.954481840133667,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
39,14.775752,29.190696716308594,1.9236607551574707,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
40,14.216217,28.625099182128906,1.8952831029891968,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
41,13.652677,28.012727737426758,1.8604484796524048,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
42,13.111835,27.400182723999023,1.8378232717514038,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
43,12.62236,26.814374923706055,1.798734188079834,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
44,12.1641655,26.295166015625,1.7720845937728882,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
45,11.692751,25.759702682495117,1.7481980323791504,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
46,11.258847,25.246315002441406,1.7220089435577393,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
47,10.838609,24.662763595581055,1.7007795572280884,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
48,10.47133,24.259279251098633,1.6855753660202026,3,150,10,500,10,0.0,1.5,10,False,0.01,30,1500
